"","p_value","morans_test_statistic","morans_I","q_value","pseudotime_module"
"795",NA,NA,NA,1,2
"796",0.771644938236245,-0.744274998363882,-0.00647336435585684,0.871790833674235,2
"797",0.477037308697247,0.0575907506040594,-0.000459977150389704,0.850919438863987,2
"798",NA,NA,NA,1,2
"799",0.845716932365088,-1.01823532576608,-0.00927470658896661,0.901804232289313,2
"800",0.535687002880193,-0.0895736880367663,-0.00162951761748029,0.850919438863987,2
"801",0.845001621485794,-1.01522883797971,-0.00895663796078194,0.901383517825887,2
"802",0.0200495093297172,2.05272744575214,0.0160550859899463,0.131385528246617,2
"803",0.456405396616117,0.109493857816351,6.61451062852023e-06,0.850919438863987,2
"804",0.0190770856914269,2.07319461465861,0.0159797361832573,0.126302507739025,2
"805",0.520280363657471,-0.0508572478306086,-0.00131177347197851,0.850919438863987,2
"806",0.212386256260569,0.798168848103452,0.00562121231420246,0.615015510023454,2
"807",0.802246396808529,-0.849672473576474,-0.00783325165194216,0.881820228013866,2
"808",0.876038190093131,-1.15540743220037,-0.00115721514578372,0.916441043646374,2
"809",0.0561008896741696,1.58837406105927,0.0121899777893145,0.273523738256187,2
"810",0.733808928589751,-0.624373776366751,-0.00103571428571429,0.858995531698475,2
"811",0.677588483985772,-0.460965953404094,-0.00427308058025182,0.850919438863987,2
"812",0.0793879896224473,1.40920019797111,0.0107394333791956,0.339382724289299,2
"813",0.594885787199973,-0.24013135738489,-0.0020651011116587,0.850919438863987,2
"814",0.61214235705684,-0.284907139713318,-0.00293197793247964,0.850919438863987,2
"815",0.5,9.47726366691815e-16,-0.000892857142857143,0.850919438863987,2
"816",0.496913263967181,0.0077373770177544,-0.000847657123772867,0.850919438863987,2
"817",0.297780000285284,0.530796218839961,0.00347847618976161,0.723781164468903,2
"818",0.102873711173182,1.26534572439033,-0.000603345184227534,0.398291333951417,2
"819",0.817109323082821,-0.904403743621374,-0.00826912131655485,0.889097258851929,2
"820",0.59922977602447,-0.251353975350178,-0.00258757193431176,0.850919438863987,2
"821",NA,NA,NA,1,2
"822",0.00846862217448578,2.38806720297913,0.0188431618923133,0.0680042944285237,2
"823",0.976141928919468,-1.97988775924496,-0.0171769699475943,0.97931314051609,2
"824",NA,NA,NA,1,2
"825",0.272618588569746,0.604912439796628,0.00401676092165391,0.692280234667704,2
"826",0.799670632848717,-0.840445344102354,-0.00781615547965234,0.880739773813389,2
"827",0.224319229753816,0.757686872749092,0.00536270045037278,0.627047616771175,2
"828",0.674852018271897,-0.453351070576078,-0.00421751013903678,0.850919438863987,2
"829",0.202877782785524,0.831386070465098,0.00588483183948869,0.597741462217374,2
"830",0.68724564382509,-0.488058066227992,-0.00487140227134619,0.851158826725576,2
"831",0.643184747125507,-0.366984599286915,-0.00350494418019087,0.850919438863987,2
"832",0.0618229707940823,1.53964897126797,-0.000540584415584368,0.286619472740004,2
"833",0.568070379346096,-0.171463610475921,-0.00194430293002121,0.850919438863987,2
"834",0.56572548115968,-0.165501794275429,-0.001862720489655,0.850919438863987,2
"835",0.737856009415647,-0.636749567371497,-0.0061005958684761,0.859478669374638,2
"836",0.655413684492109,-0.399978121813097,-0.00369860890628128,0.850919438863987,2
"837",0.791134994442258,-0.810365724623305,-0.00107826936942864,0.877487039553049,2
"838",0.5,-9.47726366691971e-16,-0.000892857142857143,0.850919438863987,2
"839",0.000242979312738455,3.48837905005482,0.0279072963286624,0.00359341158936254,2
"840",NA,NA,NA,1,2
"841",0.647837260624669,-0.379488047049038,-0.000979684265010354,0.850919438863987,2
"842",NA,NA,NA,1,2
"843",0.622550751889621,-0.312186888183403,-0.000964285714285715,0.850919438863987,2
"844",NA,NA,NA,1,2
"845",0.55928132012804,-0.149147355142314,-0.0021202812383362,0.850919438863987,2
"846",0.69412369755362,-0.507573320400931,-0.00462923471992121,0.851158826725576,2
"847",0.00737286763118935,2.43856429578545,0.0187076224471231,0.0608654630527009,2
"848",0.553629969943635,-0.134837874043393,-0.0016688229107846,0.850919438863987,2
"849",NA,NA,NA,1,2
"850",0.795655382087644,-0.826202490304644,-0.00763557299885565,0.879160751110781,2
"851",0.705403970627261,-0.540007212059089,-0.00494340260200806,0.853207059824558,2
"852",NA,NA,NA,1,2
"853",NA,NA,NA,1,2
"854",0.000814274448659175,3.15074449154472,0.0251568962945656,0.00985131504287527,2
"855",0.609744887282723,-0.278654184886852,-0.00287250447646654,0.850919438863987,2
"856",1.10367353007339e-06,4.73345059937526,0.0378521669235749,2.77364575419823e-05,2
"857",0.237668885103231,0.713821165288298,0.00475079670830065,0.648058528371875,2
"858",0.976579226864049,-1.9877301163532,-0.0168599318655596,0.979590041481115,2
"859",1.48073430712515e-20,9.22034462315916,0.0753951627931757,1.49055133015582e-18,2
"860",4.43475188174286e-18,8.58774216247144,0.0701516010031782,3.75819438536535e-16,2
"861",0.000172817524968613,3.57845221118998,0.0285417007696755,0.0026549201559259,2
"862",0.627862574537418,-0.326197608159897,-0.00301700960293262,0.850919438863987,2
"863",0.852637969802593,-1.04781454380677,-0.00937050412773105,0.906257368440278,2
"864",4.54382337051035e-06,4.43781548631722,0.0357779133420043,0.000102970723645147,2
"865",0.611052865140389,-0.282064217806233,-0.00268694244676114,0.850919438863987,2
"866",NA,NA,NA,1,2
"867",NA,NA,NA,1,2
"868",0.0874025062201544,1.35692509418981,0.0101387545604957,0.35897969613043,2
"869",0.641251304061367,-0.361805486522144,-0.0034029714352706,0.850919438863987,2
"870",0.499999999999999,1.42158955003796e-15,-0.000892857142857143,0.850919438863987,2
"871",0.825507703163093,-0.936560664550233,-0.00110714285714286,0.891272667758459,2
"872",NA,NA,NA,1,2
"873",2.73463886993538e-11,6.55756689875995,0.0533646009793036,1.2841525827377e-09,2
"874",0.314040858934048,0.484428610347923,0.00301289919551622,0.742426311042634,2
"875",0.563434133945169,-0.159681808009119,-0.00186003163364401,0.850919438863987,2
"876",3.49120825419728e-06,4.49422379985208,0.0361826406836474,8.09285170374992e-05,2
"877",0.460506076329343,0.0991588425257122,-8.90140092962963e-05,0.850919438863987,2
"878",0.779163007257114,-0.769369506676964,-0.00717237203093538,0.874462918450165,2
"879",0.611426331828965,-0.283038484438549,-0.00321643562882096,0.850919438863987,2
"880",0.728653931804793,-0.608747018453974,-0.00590127258441111,0.858995531698475,2
"881",0.013542220796581,2.21029865962688,0.0163932799045053,0.0979901758990094,2
"882",0.00662243018974167,2.47711665560067,0.0195625174149046,0.0558872987758653,2
"883",NA,NA,NA,1,2
"884",0.338146551006739,0.417526832567825,0.00234519572951235,0.769183435711513,2
"885",0.671617963608834,-0.444385254025515,-0.00411889367500456,0.850919438863987,2
"886",0.000567366642099665,3.25479728710238,0.0258410321461693,0.00742097646737681,2
"887",0.646970614768306,-0.377154528185589,-0.00358374947671089,0.850919438863987,2
"888",0.968338752293743,-1.85692028997244,-0.00131772176270482,0.973253092828332,2
"889",1.85212236565681e-10,6.26600667017342,0.0509212789745429,7.95888431657241e-09,2
"890",NA,NA,NA,1,2
"891",NA,NA,NA,1,2
"892",NA,NA,NA,1,2
"893",0.924821817018794,-1.43827385900729,-0.0127474296648319,0.943304792368719,2
"894",0.110950193934441,1.22149042731611,0.00920578719432368,0.416720786123584,2
"895",NA,NA,NA,1,2
"896",NA,NA,NA,1,2
"897",NA,NA,NA,1,2
"898",NA,NA,NA,1,2
"899",0.0339704543172264,1.8253985455616,0.0139243833439498,0.192456989322097,2
"900",1.51654962609572e-79,18.8483223034372,0.155024680864111,9.52811523705655e-77,2
"901",0.208005327921887,0.813361797055752,0.00581782309038358,0.607175192014729,2
"902",0.180711729268385,0.91265606344623,0.00664369750195253,0.559960494433671,2
"903",0.0526971945951059,1.61924579088681,0.0124366333717045,0.261937297281768,2
"904",0.00036595309750729,3.37733962492066,0.026979494490711,0.00511716457143731,2
"905",0.598690206371934,-0.249958312500315,-0.0023578845472279,0.850919438863987,2
"906",0.0338119819244077,1.82750440932668,0.0141389243684606,0.191857462056278,2
"907",0.066761736110986,1.50035112706238,0.0113857048235535,0.302662063185411,2
"908",NA,NA,NA,1,2
"909",0.758486420523372,-0.701442095869424,-0.00659856961331178,0.865565738565442,2
"910",0.606663172848725,-0.270632555401269,-0.00263784182676415,0.850919438863987,2
"911",0.0161073530532667,2.141736322414,0.0167776521132139,0.111080988883618,2
"912",NA,NA,NA,1,2
"913",NA,NA,NA,1,2
"914",0.581330847069944,-0.205299280889187,-0.0025842765599739,0.850919438863987,2
"915",0.00791343260697558,2.41288378280597,0.0190432313298894,0.0641953437662934,2
"916",0.28033668044035,0.581841628898844,0.00390216642936404,0.702576935023822,2
"917",0.0191612284930625,2.07138901120256,0.0157251477517511,0.12672144578715,2
"918",0.830745341826373,-0.957114795884563,-0.00872508232104719,0.893493849237768,2
"919",0.61734781777754,-0.298522554474485,-0.00251551607864262,0.850919438863987,2
"920",NA,NA,NA,1,2
"921",0.694754888642304,-0.509373820918889,-0.00498199211473053,0.851158826725576,2
"922",0.000573863009190101,3.25156234302301,0.0259634769559476,0.007467843637609,2
"923",0.499401584059438,0.00150000687911009,-0.000881518539193508,0.850919438863987,2
"924",0.0109616889856854,2.29169276906451,0.0180369480728556,0.0834958082438077,2
"925",0.0726039124120209,1.45666880478875,0.011079490846908,0.318527157271134,2
"926",0.60498135970647,-0.266262202627465,-0.00294361696968579,0.850919438863987,2
"927",0.794804881736989,-0.823207092054996,-0.0010812074829932,0.878775711223262,2
"928",0.843492022922087,-1.00891384618032,-0.00875510312480481,0.900455243369285,2
"929",0.279757082390532,0.583563289446012,-0.00075933746704423,0.701395552608337,2
"930",0.648029432263371,-0.380005765375687,-0.00396108168108276,0.850919438863987,2
"931",0.563251093004882,-0.159217122685452,-0.00182494172658199,0.850919438863987,2
"932",0.612934135694585,-0.286974652579097,-0.00280663057115755,0.850919438863987,2
"933",0.337732351720194,0.418659903467495,0.00256752354040504,0.768993182747055,2
"934",0.562926639424772,-0.158393518051954,-0.00217734638792631,0.850919438863987,2
"935",2.798053445449e-07,5.00465878022736,0.0404879516508663,7.77142283171964e-06,2
"936",0.0318516228721512,1.85425109120809,0.0142502816539161,0.183534651717456,2
"937",0.755850112141218,-0.69301557753798,-0.00610684510139934,0.864506531275141,2
"938",0.55838295918571,-0.146870696798654,-0.00175300681629617,0.850919438863987,2
"939",0.173358601734573,0.940975911996151,0.00683046283955611,0.549282938557153,2
"940",0.353463707522828,0.375985850739289,0.0020439379394508,0.785762414722539,2
"941",0.0405856807582571,1.7439296282394,0.013474061485299,0.217683574746966,2
"942",NA,NA,NA,1,2
"943",5.61142172498355e-05,3.86250898879167,0.0310174934353848,0.000974901126071972,2
"944",0.57138162705371,-0.179892776903454,-0.00187754434085816,0.850919438863987,2
"945",0.731723156927081,-0.618032847743575,-0.00598863370245321,0.858995531698475,2
"946",NA,NA,NA,1,2
"947",0.336487120153901,0.422069567277627,0.0025232764815925,0.766861660961497,2
"948",0.0228564516662422,1.99803465329341,0.0141860063472045,0.14434819735145,2
"949",0.0337972568198326,1.82770049618652,0.0142030239204797,0.191857462056278,2
"950",0.395778728317561,0.264288713341703,0.00129209069181466,0.829337369746517,2
"951",5.23079793768245e-05,3.87962888127295,0.031065320486908,0.000921713137568416,2
"952",0.540503976323061,-0.101703470523442,-0.00148585777849992,0.850919438863987,2
"953",0.616584284941971,-0.296522050178485,-0.00289776724094222,0.850919438863987,2
"954",0.782442042687582,-0.78046722045845,-0.00107142857142857,0.874462918450165,2
"955",0.543763194289243,-0.109919003286516,-0.00179691803221703,0.850919438863987,2
"956",0.00335403877100953,2.7109992626651,0.0214784340274585,0.0319616037697665,2
"957",0.0864795692803163,1.36275690019917,0.0103663356397439,0.357292007321398,2
"958",0.753488565830731,-0.685508865254757,-0.00652408721802797,0.863757497762421,2
"959",0.182843902744107,0.90458024392736,0.00652935991437226,0.563392442123591,2
"960",0.498927182246026,0.00268915855677425,-0.000870672823271593,0.850919438863987,2
"961",0.0401477063350126,1.74897458495805,0.012657640459878,0.216219056256744,2
"962",0.64628568793153,-0.375311755946918,-0.00351568814313902,0.850919438863987,2
"963",NA,NA,NA,1,2
"964",6.40258060256714e-06,4.36340832994386,0.0351646494111807,0.000142262217778992,2
"965",0.254142791422585,0.661509564606778,0.00448999640803178,0.671084298510071,2
"966",0.000898534778687181,3.12186888183386,-0.000178571428571406,0.0106653444089123,2
"967",0.0316459090806542,1.85713592545927,0.0128269404685112,0.18269415875732,2
"968",0.668166833540581,-0.434856855534376,-0.00436089191522262,0.850919438863987,2
"969",0.829863961303185,-0.95362780235326,-0.00871346057328499,0.893100520774099,2
"970",0.479854235388283,0.0505194243476369,-0.00052792202736456,0.850919438863987,2
"971",NA,NA,NA,1,2
"972",0.0233720430797732,1.98861163500674,0.0155350794375854,0.146992966832402,2
"973",0.00107958957891006,3.0674163056044,0.0241208525876841,0.0125367253841563,2
"974",NA,NA,NA,1,2
"975",0.561962729219338,-0.155947325120454,-0.00175837879410706,0.850919438863987,2
"976",0.00314605272097589,2.73215749786711,0.0209311039978888,0.0304216028363016,2
"977",NA,NA,NA,1,2
"978",0.378462634128763,0.309520963156291,0.00165460881683443,0.809220725465511,2
"979",0.826248878456439,-0.939445146109406,-0.00862999193334444,0.891786894465749,2
"980",0.843957211338569,-1.01085553732357,-0.00923500705122792,0.900646967100712,2
"981",0.0131021677690025,2.22317005033539,0.0172501442969413,0.0954122688853816,2
"982",0.10823705955062,1.23595815285488,0.00818703395657538,0.41033691739748,2
"983",NA,NA,NA,1,2
"984",NA,NA,NA,1,2
"985",NA,NA,NA,1,2
"986",4.64533323744091e-05,3.90840708571534,0.0314026745145083,0.000830598347263723,2
"987",0.707975605534349,-0.547480317693898,-0.00498574674250265,0.853863476059829,2
"988",0.000993594684825124,3.09214025051035,0.0244695507738468,0.0116644943025218,2
"989",0.217557957312417,0.780467220458452,-0.000714285714285712,0.617425769912699,2
"990",0.105971990172831,1.24823781255969,0.00943191908127452,0.40452747977142,2
"991",0.739408556617383,-0.641523085827755,-0.00608703670075007,0.859729738848307,2
"992",NA,NA,NA,1,2
"993",0.692694047600998,-0.503501245611958,-0.00458306545486991,0.851158826725576,2
"994",0.0718317856557801,1.46228337885991,0.0110747240719129,0.316491461617508,2
"995",0.743539088062454,-0.654294911042534,-0.0059328000383173,0.860964867143178,2
"996",0.541688219549096,-0.104687777381429,-0.00149464160773475,0.850919438863987,2
"997",0.247147047759754,0.683495020686727,0.00472921499837671,0.661513563550525,2
"998",NA,NA,NA,1,2
"999",NA,NA,NA,1,2
"1000",NA,NA,NA,1,2
"1001",0.00651255621853513,2.48308193483631,0.0195750911701837,0.055113225407204,2
"1002",0.539190510316697,-0.0983945786956181,-0.00146749809943656,0.850919438863987,2
"1003",0.458515772255706,0.104173649900758,-5.74302366449602e-05,0.850919438863987,2
"1004",0.584824751936686,-0.214252065612796,-0.00233316012080819,0.850919438863987,2
"1005",0.0238399505576325,1.9802103165384,0.0154272014680226,0.149368603562608,2
"1006",NA,NA,NA,1,2
"1007",NA,NA,NA,1,2
"1008",0.597102519077545,-0.245854376984341,-0.00287604362752265,0.850919438863987,2
"1009",0.219301787969052,0.774553444790247,0.00550227774146319,0.620350656232902,2
"1010",NA,NA,NA,1,2
"1011",1.85811623157965e-05,4.12444904690224,0.0332061725700241,0.000372440899223116,2
"1012",NA,NA,NA,1,2
"1013",0.60427925584191,-0.264439226806774,-0.00248250870089306,0.850919438863987,2
"1014",NA,NA,NA,1,2
"1015",0.632167834305811,-0.337600412361197,-0.00328947778796567,0.850919438863987,2
"1016",0.652646494095408,-0.392475362702369,-0.00364433550145316,0.850919438863987,2
"1017",NA,NA,NA,1,2
"1018",0.715839250135786,-0.570525252379719,-0.00559734120710357,0.856543714288699,2
"1019",0.362241564963675,0.352473578569594,0.00198008501974539,0.795569107237,2
"1020",0.000937633138946781,3.10930720120247,0.0237606608327415,0.0110502430734866,2
"1021",0.44231953278568,0.145090947419583,0.000281200414248423,0.850919438863987,2
"1022",NA,NA,NA,1,2
"1023",NA,NA,NA,1,2
"1024",NA,NA,NA,1,2
"1025",0.0419929802904539,1.72801262700327,0.0125295187231173,0.223346762404539,2
"1026",0.746555009322116,-0.663688062402938,-0.00622785485445712,0.861609695942799,2
"1027",0.233877060098623,0.726138090434447,0.00502165967338632,0.641946374660576,2
"1028",0.380516725612191,0.30412396288351,0.0016063131001158,0.81181338622859,2
"1029",0.274025345776781,0.600683679143555,0.00407420912147125,0.693918248791237,2
"1030",NA,NA,NA,1,2
"1031",NA,NA,NA,1,2
"1032",0.612277029046927,-0.285258712510505,-0.000958124529456049,0.850919438863987,2
"1033",NA,NA,NA,1,2
"1034",0.571313920041083,-0.179720294799141,-0.00194028097993464,0.850919438863987,2
"1035",NA,NA,NA,1,2
"1036",NA,NA,NA,1,2
"1037",NA,NA,NA,1,2
"1038",0.624105607236746,-0.316281587378077,-0.00298420369152529,0.850919438863987,2
"1039",0.689666603360135,-0.49490554938432,-0.0049647806295268,0.851158826725576,2
"1040",0.533120554979504,-0.083116520246438,-0.00157461510032266,0.850919438863987,2
"1041",0.836823467986836,-0.981486143918089,-0.00847764497895222,0.8966394719143,2
"1042",0.0551031580168206,1.59726649475386,0.0109281431845819,0.270468625826097,2
"1043",0.569039863084501,-0.173930256436023,-0.0023265807124446,0.850919438863987,2
"1044",0.223510754258288,0.760389983990208,-0.000718879399585917,0.62536805715885,2
"1045",0.0964448785634788,1.30207789994718,0.00984760721921081,0.382671099178263,2
"1046",0.646230291454723,-0.375162769397151,-0.00357727693372988,0.850919438863987,2
"1047",0.466861622414346,0.0831613495594819,-0.000239679422357568,0.850919438863987,2
"1048",3.98409571637514e-13,7.16170126996492,0.0582901138648743,2.28991242751909e-11,2
"1049",0.514404546176189,-0.0361146917500952,-0.00119105969403923,0.850919438863987,2
"1050",NA,NA,NA,1,2
"1051",0.114644894668853,1.20219034461678,0.00761510257200903,0.424249283585161,2
"1052",0.0771588752061848,1.42444481054425,0.0108648294114297,0.332820716443344,2
"1053",0.0158583740163799,2.14796233105596,-0.000401401906916622,0.109904744989898,2
"1054",0.828411285025056,-0.947905764746937,-0.00828234372103595,0.892614185439751,2
"1055",0.827176058623506,-0.943064558054069,-0.00110863095238096,0.891995015868891,2
"1056",0.00578361962161092,2.52507866827558,0.019930604618406,0.0499183086242306,2
"1057",0.680207934335534,-0.468280332275119,-0.001,0.850919438863987,2
"1058",0.248531074665195,0.679119497716525,0.00466408424509755,0.663299154240038,2
"1059",0.0996914337708377,1.28331177915225,0.00953070113909368,0.390199339055781,2
"1060",NA,NA,NA,1,2
"1061",0.919965717444421,-1.40484099682533,-0.00121428571428572,0.940435257193395,2
"1062",0.181824642075633,0.908433403514991,0.00634728885818709,0.561784802207568,2
"1063",0.662305422263132,-0.418763263548373,-0.00415917308169663,0.850919438863987,2
"1064",0.56634703909919,-0.167081500574679,-0.00153633550979823,0.850919438863987,2
"1065",0.150009886648048,1.03639098735474,0.0076611439761242,0.503997812046363,2
"1066",0.360725853710055,0.356519291536743,0.0019528822888045,0.794239879651817,2
"1067",0.592958713799185,-0.235162549145798,-0.00281256907155562,0.850919438863987,2
"1068",0.411197086348466,0.224466703445188,0.000926359113473727,0.845027172712502,2
"1069",0.710583091033468,-0.55508895381382,-0.00497692916008341,0.854293891034628,2
"1070",NA,NA,NA,1,2
"1071",0.00259514585187999,2.79498005623775,0.0222066841374335,0.0259514585187999,2
"1072",0.215254146061614,0.788322154323155,0.00491276652963771,0.617425769912699,2
"1073",0.525456964388339,-0.0638545135824315,-0.00137965045264421,0.850919438863987,2
"1074",0.710317967254099,-0.554313861462504,-0.00540365702524723,0.854256987681168,2
"1075",0.00111809703091253,3.05692609131166,0.0208017627596729,0.0128771984217613,2
"1076",NA,NA,NA,1,2
"1077",0.775515947714857,-0.757136473409255,-0.00670270169556596,0.874149673998816,2
"1078",0.825507703163117,-0.936560664550325,-0.00110714285714285,0.891272667758459,2
"1079",0.329558123233035,0.441133646346093,-0.000791925465838514,0.757087874752736,2
"1080",0.041707597588744,1.73120507138307,0.013259278869821,0.222261605167276,2
"1081",NA,NA,NA,1,2
"1082",0.392750420898222,0.272157600224787,0.00134713685969926,0.824799992663004,2
"1083",NA,NA,NA,1,2
"1084",0.758030813883031,-0.699982277694597,-0.00616472452917152,0.865553190717643,2
"1085",0.588654302745322,-0.2240847037322,-0.00218462618119143,0.850919438863987,2
"1086",7.65174295721562e-13,7.07171102120411,0.0575326866160285,4.27652627854198e-11,2
"1087",0.530984481301888,-0.0777448242428104,-0.00151843661132303,0.850919438863987,2
"1088",0.191812359310484,0.871237078149922,0.00630610465558238,0.577465496800564,2
"1089",0.0231139270652745,1.99330687421492,0.015432310202955,0.145570601842137,2
"1090",0.00970606819446748,2.33752049784006,0.0183756853868916,0.0755423163191788,2
"1091",0.338576406308422,0.416351500074833,0.00217550967673372,0.769280723648766,2
"1092",NA,NA,NA,1,2
"1093",0.567792276796986,-0.170756230631941,-0.00189084685015566,0.850919438863987,2
"1094",0.167876492542934,0.962590662912237,0.0070576134086938,0.539298060380086,2
"1095",0.662141042418432,-0.418313507371761,-0.00429070748617834,0.850919438863987,2
"1096",0.00889738926364051,2.36986090202272,0.0187043962793582,0.0706055890172169,2
"1097",0.597646367013197,-0.24725967331572,-0.00280805940914659,0.850919438863987,2
"1098",0.0867761067530311,1.36087810601737,0.0103017410988283,0.357706032814531,2
"1099",0.349694162232223,0.38614629601743,0.00222319277045283,0.780742195622554,2
"1100",NA,NA,NA,1,2
"1101",0.863876389406563,-1.09790214510719,-0.00956542912881852,0.909822820297463,2
"1102",0.577449279128722,-0.195372374606722,-0.00203475839501656,0.850919438863987,2
"1103",0.0877719953244008,1.35460327136449,0.0103149883936087,0.35991119398651,2
"1104",0.552855099108061,-0.132878081265345,-0.00198500234135665,0.850919438863987,2
"1105",0.552764619518174,-0.132649274933879,-0.00165891924888244,0.850919438863987,2
"1106",0.627281214628016,-0.324661110612104,-0.00354290977099163,0.850919438863987,2
"1107",0.155189312349913,1.01442788375998,0.00735583198951293,0.515019210140465,2
"1108",0.0254746082518736,1.95190725734095,0.015039319435971,0.157178246647185,2
"1109",0.524051763583664,-0.0603253995908585,-0.00138896486459369,0.850919438863987,2
"1110",0.198525583334254,0.846899454321638,0.00604494801624075,0.590456436230837,2
"1111",0.00316420464852826,2.73026156348755,0.0214963925334885,0.0305520978782114,2
"1112",0.0143325499631514,2.18806181461128,0.0170924975697811,0.102047307670426,2
"1113",0.620207409440481,-0.306025564730711,-0.00341879225323665,0.850919438863987,2
"1114",0.581716493983333,-0.206286642318631,-0.00208350498224278,0.850919438863987,2
"1115",0.319784719847522,0.468300879329817,0.00292227157741203,0.747001466205996,2
"1116",0.0320163689448196,1.85195184673225,0.0144108799942219,0.184076441203727,2
"1117",0.423393396187184,0.193219851568118,0.000682709702280304,0.850919438863987,2
"1118",0.0730404724192414,1.45351454289633,0.0107023116714649,0.319854546619908,2
"1119",4.05997343680507e-06,4.46199672136283,0.0360152891995074,9.30474415328156e-05,2
"1120",0.554630427797688,-0.137368985750835,-0.00181084722982965,0.850919438863987,2
"1121",0.166510265429631,0.96804773394045,0.00691079263712704,0.536673807912237,2
"1122",0.475147345265082,0.0623367155587273,-0.000382316412550486,0.850919438863987,2
"1123",0.968942021753956,-1.86546712227443,-0.0161994664084316,0.973644586165734,2
"1124",0.589176665943219,-0.225427567015808,-0.00269251294633811,0.850919438863987,2
"1125",0.827739143820023,-0.945268702730551,-0.00870216352367622,0.892338157529189,2
"1126",0.384902611712101,0.292629682050772,0.00139999851207468,0.816015053223141,2
"1127",0.0273252714341151,1.92164420052908,0.0150065292658827,0.165569153817618,2
"1128",0.113915444493609,1.20596525153443,0.00820585683562398,0.423041663438011,2
"1129",0.252288597487182,0.667305216545799,0.00460143719750427,0.668860255154337,2
"1130",0.684928454495742,-0.481525457418928,-0.00474755394735313,0.850919438863987,2
"1131",0.746073369302305,-0.66218407115018,-0.00634801503206456,0.861435791425095,2
"1132",0.181437417204829,0.90990078756749,0.00662452042913406,0.561064110908346,2
"1133",NA,NA,NA,1,2
"1134",0.724635220246971,-0.596667253994782,-0.00577675344036713,0.858883791449208,2
"1135",0.372833794932467,0.324357238509313,0.00178494685411283,0.806709652637761,2
"1136",0.285846047732646,0.565561221377076,0.00377200137831126,0.70863845443715,2
"1137",NA,NA,NA,1,2
"1138",NA,NA,NA,1,2
"1139",NA,NA,NA,1,2
"1140",0.659282803746653,-0.410506559729223,-0.00427172472973804,0.850919438863987,2
"1141",0.00955686055752784,2.34330557951336,0.0183996898218558,0.0746360905950096,2
"1142",0.263953391573992,0.631204556383189,0.00421629096268608,0.684255265391477,2
"1143",0.495971320520541,0.0100985735340996,-0.000810458798013223,0.850919438863987,2
"1144",0.280823760294399,0.580396120683002,0.00375151436234615,0.703604085886131,2
"1145",0.962941329476645,-1.78588832901184,-0.0155833657743453,0.96932547088754,2
"1146",0.0152863696005189,2.16258985546718,0.0161376738373502,0.106670874807144,2
"1147",0.0234613784388894,1.98699675112091,0.0151410198145069,0.147452408893076,2
"1148",0.312393266850908,0.48907791871013,0.00286532555524293,0.740927534759639,2
"1149",0.802471907467444,-0.850483760976992,-0.00743593251202402,0.881820228013866,2
"1150",0.585431104576457,-0.2158075142027,-0.00154820696119333,0.850919438863987,2
"1151",0.701312869777833,-0.528180214624056,-0.0052124824804135,0.852105666367925,2
"1152",0.708335172284954,-0.548527640608174,-0.00523020906134671,0.853965782386683,2
"1153",NA,NA,NA,1,2
"1154",0.305375076749851,0.509002954053337,0.00315187900405309,0.732154019182298,2
"1155",0.573986329168494,-0.186532312654119,-0.00241058921108193,0.850919438863987,2
"1156",1.5858501536023e-05,4.16077457901464,0.0335106219361381,0.000323563155639797,2
"1157",0.0220355316294288,2.01341429242118,0.014786770780103,0.14082335541501,2
"1158",0.00150960427436444,2.96577543774277,-0.000214285714285724,0.0165095977664921,2
"1159",0.435589135844122,0.162162014720482,0.000377130851923268,0.850919438863987,2
"1160",0.322825230064447,0.45981298761991,0.00281495643113094,0.750465715048082,2
"1161",0.569453608283027,-0.174983264826764,-0.0019166233086643,0.850919438863987,2
"1162",0.176463866525003,0.92892542993954,0.00672534744417878,0.552719898244036,2
"1163",0.661347283015179,-0.416142907643832,-0.0043127829657386,0.850919438863987,2
"1164",0.0457479204677188,1.68755938674511,0.0126906562511638,0.236712929614534,2
"1165",0.300206778380984,0.523805889332394,0.0032770945644745,0.726159505297319,2
"1166",0.0500611614612714,1.6442608963044,0.0124191307621954,0.252270862288227,2
"1167",NA,NA,NA,1,2
"1168",0.57769467530174,-0.195999382398581,-0.00199363708109863,0.850919438863987,2
"1169",0.743326218165635,-0.653634108876704,-0.00615074411500267,0.860891238175972,2
"1170",0.879637627590342,-1.17317722084913,-0.0102089423891097,0.918347328369014,2
"1171",0.735549114689172,-0.629683361592981,-0.00604001984295674,0.858995531698475,2
"1172",0.89448133054436,-1.25071811514117,-0.0110001842893726,0.925938858162505,2
"1173",0.111090462882772,1.22074937807925,0.00710330294387491,0.416855020332717,2
"1174",0.787283138134966,-0.797029801325508,-0.00700574888906689,0.876630127532792,2
"1175",0.65560403002198,-0.40049503461606,-0.00379170106173943,0.850919438863987,2
"1176",NA,NA,NA,1,2
"1177",0.577295428870974,-0.194979313486672,-0.00203554166412543,0.850919438863987,2
"1178",0.0419970366628951,1.72796737701805,0.0129984226750045,0.223346762404539,2
"1179",NA,NA,NA,1,2
"1180",0.919965717444494,-1.40484099682582,-0.00121428571428572,0.940435257193395,2
"1181",NA,NA,NA,1,2
"1182",3.97009650375424e-14,7.47130738627017,0.0608320899523321,2.54701261614092e-12,2
"1183",0.391949836499204,0.274240673345985,0.0012375404851192,0.824553285036503,2
