"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"Faf1",0.820642375758902,0.717464268241077,0.682073759124445,0.614613172928262,1,0.630153050287572,0.651046694102351,0.606421128524941,0.592792824682434,0.599061646375758,0.606747555288879,0.580391179799009,0.536541223358806,0.464861040276205,0.468566793364969,0.468558982063251,0.377521149804098,0.458776006966098,0
"Gpbp1l1",0.336080024404751,0.295288540684112,0.339682834637945,0.219449896179691,1,0.328729676854753,0.308221771769489,0.297537017519224,0.30025783054197,0.294522449092452,0.282787197209747,0.271322494181279,0.261821194513847,0.259131639617167,0.264670446069509,0.255290709312617,0.230177774036855,0.300401397562947,0
"Atp6v0b",0.571885169421479,0.485563313117341,0.478572909457943,0.45790063097248,1,0.422038113986155,0.435235511872961,0.378430102614445,0.377072441041928,0.377633865006212,0.377310600350621,0.373188292578606,0.347929258183454,0.32503254870236,0.324543949047321,0.317831948861392,0.280668799606142,0.342909598246509,0
"AU040320",0.387271480875337,0.375397189388438,0.384106986303018,0.306195446189097,1,0.307725126217692,0.390136197514727,0.297726849352602,0.276417205696125,0.253971132250992,0.242446973821933,0.232641162200164,0.220922146901908,0.213482686569134,0.208763004526334,0.19386192372489,0.181590622342773,0.254486981211232,0
"Rps6ka1",0.395733855027653,0.384363156887846,0.391742134479416,0.307971140202279,1,0.33081917670919,0.398921024020943,0.308918830320881,0.289500024918445,0.26857636952919,0.256358395540539,0.246170561129769,0.233546043805896,0.225718266262769,0.222888305493609,0.209515601504226,0.194567486675939,0.272734442011709,0
"Capzb",0.704605031750367,0.620186904375665,0.609035533551863,0.487242246386622,1,0.684712716670901,0.623280532930443,0.575262769427446,0.589965255198183,0.578476870407844,0.583486750573941,0.555816553767161,0.529787645958291,0.473710987282576,0.479121154518415,0.474415280303617,0.380519317436864,0.466266283794817,0
"Vps13d",0.573842235991123,0.494711564921016,0.492519226925555,0.35083654721611,1,0.610920336571625,0.491449521152081,0.449304588520478,0.436217680474559,0.429793804344757,0.429592181863916,0.410515504462293,0.378108882926079,0.353310795471835,0.359359869420437,0.358986648913964,0.319463076706518,0.383575495578645,0
"Exosc10",0.19172088285605,0.152154671677956,0.171708471866087,0.0807698082549634,1,0.18231478410303,0.176033290168645,0.163818617902103,0.148021485142836,0.138001250305348,0.124845942302965,0.112193518345492,0.101539700298074,0.0919491331469685,0.0832552646756362,0.0808108230701042,0.0990444530772671,0.0415822470915557,0
"Tardbp",0.542311714794349,0.465503454526757,0.459376806495,0.435189399647825,1,0.399777401309816,0.422023657894294,0.359056235194297,0.357633589212537,0.356348260932942,0.353083860738875,0.348992823754433,0.327591190374626,0.308783034101579,0.308695782041228,0.301341568565913,0.266491543277985,0.330683538911003,0
"Cfap74",0.617926377647408,0.527250683547985,0.520984744325497,0.398947259651363,1,0.613367349488372,0.517499131954035,0.475169343764393,0.475800322039724,0.468494871330034,0.47526477769058,0.454651636140713,0.416413182023149,0.379949640727389,0.386321720867431,0.387402916524066,0.34007467094411,0.402174533730789,0
"Gsap",0.561928700973419,0.478923601429986,0.472440048531419,0.479993889444865,1,0.386016858255374,0.42437999776249,0.36489602899111,0.363797144261799,0.36350590575614,0.360372157192781,0.357844765677964,0.335999877972551,0.31606257212539,0.315111314082075,0.306890025873186,0.270672891086879,0.334934254905853,0
"Babam2",0.696383765868318,0.587351745829396,0.572898334791747,0.539755412011168,1,0.524043924368282,0.525663247175485,0.480234684854756,0.475544610101249,0.479294185607271,0.489375526488934,0.475138078585779,0.431914187510248,0.384807797334942,0.387896026173013,0.388477313993914,0.3376568176216,0.398009469420022,0
"Prr14l",0.683294214278859,0.591955694319678,0.580659689533368,0.466295254810993,1,0.650955241721352,0.583253237386225,0.537596256975032,0.548210576566289,0.539039884238747,0.546927411546081,0.52295706189494,0.488773316494621,0.436070872724431,0.442124401764773,0.441098784020754,0.36860594267029,0.44172226080874,0
"Tbc1d14",0.773744415709534,0.649173622894188,0.630696373216876,0.667738478390946,1,0.493725835560992,0.554993728130337,0.513573355211804,0.499377280744759,0.502307452268201,0.506646019288874,0.497345656770485,0.447667059596123,0.396129802844671,0.396769897927965,0.397412091092503,0.346609080820171,0.409299141915915,0
"Lcorl",0.717420305233698,0.7091884194123,0.73773194761946,0.612490015958224,1,0.870339301633167,0.838677140490696,0.788759781555294,0.860498014118901,0.80157063060751,0.817433875704236,0.752388546050336,0.763694074045744,0.752324441451098,0.776666546073076,0.781671034369616,0.557555288149524,0.666321166522963,0
"Pds5a",0.894114275305989,0.782336722033266,0.742836147305685,0.703084947094604,1,0.621247316724693,0.689923913240564,0.647293978316215,0.620198753740151,0.625431938883177,0.631767368147828,0.606997202239173,0.549349441113266,0.469707722062831,0.471227619498811,0.473675743959376,0.386262515810703,0.466089769732931,0
"Slc30a9",0.437855854423229,0.401106312362978,0.402831007507589,0.421227104728158,1,0.280773164722099,0.388576496612714,0.30701062649064,0.29796516256205,0.286750499603841,0.277098991505646,0.269047134624475,0.254640080862035,0.244814930977931,0.24361753661613,0.232585867051145,0.212340581721037,0.29025153280395,0
"Ankrd17",0.934085805079204,0.896813490301341,0.953323550487472,0.805988019931019,1,0.915220573554411,0.91761783668967,0.853761810842093,0.912020836477829,0.937920776439276,0.924772294280892,0.852009011483066,0.877697321206103,0.895891556115121,0.91951007791113,0.923306093315794,0.800293907027774,0.837445801131292,0
"Cnot6l",0.653042790490057,0.550096118249142,0.539101001764188,0.495454939432183,1,0.51125313662263,0.496995772548766,0.450297916262296,0.448138492443145,0.450841077039482,0.460075534924789,0.447694937209156,0.40848668381796,0.368781361990351,0.371232274377314,0.370521578550842,0.324800541534173,0.383868770345916,0
"Anxa3",0.246345652854581,0.210810226589327,0.235571090666946,0.133864924352211,1,0.251653147866759,0.237888812799448,0.223181979671755,0.21471222557698,0.206898587180864,0.193814608057479,0.18022341907216,0.168660038473528,0.159666092941338,0.150203736374496,0.136331557476743,0.161654597280829,0.134685303541924,0
"Hnrnpd",0.396900752341098,0.386426661754554,0.393686426611683,0.299465083134608,1,0.345089195617129,0.40364490829904,0.311775624820749,0.290928082469777,0.268745034820905,0.25602190390881,0.245498340708768,0.233014669420246,0.225363335552581,0.222384895715579,0.208783206196866,0.194041324624268,0.27281679094415,0
"Cds1",0.538748874688758,0.481354431969289,0.479874195304984,0.314189140695265,1,0.631268823443241,0.483852550930791,0.436352493248584,0.404864536147025,0.395978652919279,0.38732762069238,0.368676848557741,0.344313668871473,0.328478861314956,0.334063707334747,0.33219580897293,0.298156056553205,0.370554171452389,0
"Arhgap24",0.416724133146395,0.353571639948437,0.41766886733814,0.280465682319897,1,0.529808412527791,0.3716174345932,0.368334447053357,0.36436643574474,0.350236251083329,0.333906358862449,0.321474388491576,0.31204757733355,0.311072660960785,0.321607850706997,0.313234125069162,0.279180299606649,0.357077426749271,0
"Git2",0.883837456644874,0.778915853105879,0.736687960867125,0.677660841224177,1,0.642333968221706,0.696866578127697,0.65348915192353,0.629188579256979,0.63682225784386,0.643858052510209,0.617465752764691,0.566901157899146,0.487919795450569,0.488371396695425,0.4899489082725,0.388523574757857,0.47493130484479,0
"Sppl3",0.639562008765372,0.541474800711551,0.53144735797034,0.454939562092813,1,0.550032166767314,0.504277571229678,0.458387822739286,0.458586472423202,0.458203725976439,0.468140361095667,0.45192096246792,0.41287635669323,0.373148983375715,0.377478671754936,0.377759823011602,0.330734183941694,0.39049318769486,0
"Atp2a2",0.719360988142385,0.593247329057801,0.588163934835285,0.80284628074527,1,0.38464566774896,0.488787602799655,0.447181037267193,0.439468986054825,0.435454778156945,0.427805198251623,0.428230605853546,0.40297832333039,0.3790178678787,0.376095952552425,0.363573182770552,0.318099917566805,0.393760113917769,0
"Orai1",0.502863202380702,0.44103355136175,0.436413744640611,0.426372498810928,1,0.351072421221406,0.405424910564753,0.333247271085675,0.331081028412827,0.326825877091561,0.319637467773344,0.314685575241468,0.297470422410621,0.283219727183142,0.283523468351447,0.275635937852644,0.245105122998873,0.313500445191884,0
"Ccdc62",0.235902211134075,0.212058992709214,0.221891077691699,0.182174263943393,1,0.209206749767475,0.247302647040965,0.217019134652644,0.202464815551051,0.195984717471877,0.183696890961214,0.170723006532225,0.159673378030246,0.150811396285077,0.141856252578541,0.128738618884387,0.142902979236907,0.152110546214569,0
"Rnf216",0.724364599776956,0.603817815799182,0.590491377748232,0.636003792297383,1,0.461053799094937,0.515346980926328,0.473008562921235,0.463419708325821,0.466860129156924,0.470290143063349,0.465143075625446,0.422927047047885,0.380498287654813,0.379392520204072,0.377129595546974,0.33089556046961,0.392435664334981,0
"Gm43378",0.10421420700231,0.0673549063480666,0.0843932403674172,0.0694788656775307,1,0.0687274278933141,0.0739034147936972,0.0800875517480782,0.0633194743206706,0.0521349781998894,0.0430681680897141,0.035318130127317,0.0281235857319112,0.021060332578412,0.0144939413949273,0.00894540501413223,0.00471931952035525,0.00180023592113059,0
"Arpc1b",0.734692594977181,0.636217837717564,0.615792184460826,0.525872871241231,1,0.632561277806941,0.60248106458418,0.556424407293976,0.558441640610004,0.557397588628603,0.565993919910185,0.541046002404056,0.504882812552362,0.444670874916944,0.450448138773151,0.449340988667184,0.369297720125566,0.445232452515042,0
"Pan3",0.896155863684263,0.85940887043965,0.865387570249829,0.745823802228641,1,0.895146909237788,0.907824444398528,0.850309744870473,0.871401911155269,0.876041155345913,0.886310092919523,0.832702201561725,0.838184119522855,0.823479447079487,0.848646895695141,0.86240440694084,0.688357965297013,0.755260257858053,0
"Ppp1r9a",0.736447555150517,0.635695838814169,0.614795455145843,0.531507858339725,1,0.621098795369371,0.596477958349318,0.550670144170007,0.550865967636588,0.551023430687669,0.560195769990662,0.536097988417758,0.497864224749447,0.437805971826961,0.443526948600979,0.443088360506408,0.366709187152132,0.440362249081631,0
"Umad1",0.409349024689278,0.393762523700869,0.399405319216112,0.272668546824858,1,0.396776853546411,0.420663194239804,0.314060553979628,0.286727347720393,0.257578856149197,0.242378729943646,0.23103115947347,0.220298148388867,0.213671346101469,0.208198087588981,0.192327637522368,0.179360798100843,0.255435307259088,0
"Phf14",0.603190109081562,0.588706569378802,0.634054856553662,0.449782801572094,1,0.868985380260945,0.774693502619112,0.739420303182899,0.768264988284075,0.723473968327303,0.702422231432472,0.674285962258519,0.675270845826034,0.646298826292132,0.639784526697294,0.620984284606979,0.451173225804006,0.590489185054383,0
"Nrf1",0.398660152334787,0.388309702090753,0.395335813548853,0.296934393885278,1,0.353144261379041,0.406340433901856,0.314090378814339,0.292799821354302,0.270345513929441,0.257393725449338,0.246697053060601,0.234165191382484,0.22652799907109,0.223684817890355,0.210173007082498,0.195225259027145,0.274670589959085,0
"Ube2h",0.537755862111634,0.464402215111672,0.459011160331744,0.524380410415992,1,0.325986958684396,0.408845526737423,0.342910431645976,0.341149451130369,0.338085055245058,0.330625245783047,0.327037823677715,0.309859150848054,0.295082123220262,0.294751469761532,0.285522995223039,0.252695860387602,0.323059053019713,0
"Copg2",0.873605331307796,0.772308547574757,0.729736044655206,0.662582917732518,1,0.651357226154691,0.696816666038925,0.652964005808605,0.630970122236464,0.639106856168543,0.646344357083272,0.61900592523779,0.572518448573373,0.494835073335757,0.495427099700686,0.496418400083777,0.38888954634793,0.47822725611589,0
"Mkln1",0.207721545089384,0.126402002525342,0.201273009016233,0.0705268065479166,1,0.587746937583052,0.140695523627304,0.139842265977572,0.135086631423539,0.109088750880375,0.0880201982042923,0.0728303434521554,0.0590787346076439,0.0467086451357036,0.0348609808090684,0.0236357867413952,0.0136787324847175,0.00569257431793558,0
"Hipk2",0.476005636797382,0.433578883733458,0.431344947459457,0.314151285944379,1,0.460246275725214,0.428864224224708,0.356269448778468,0.339575890658326,0.328916681324063,0.319272122344287,0.307757024246003,0.290484371939793,0.278510683700663,0.280945439070977,0.275193817465132,0.247833084847585,0.32128241293268,0
"Tbxas1",0.934310942883398,0.866834913901114,0.829037403943385,0.72958486823507,1,0.782927419811692,0.841881892739313,0.790967822265618,0.762430517999796,0.779786215525258,0.790394816429207,0.761398869382376,0.730791534863746,0.679598029695857,0.679352965180079,0.707919599974816,0.477302655445648,0.599912230342775,0
"Cul1",0.673994267655569,0.576863554376474,0.564715753351996,0.469582380066526,1,0.606306582348174,0.550903899096433,0.505962776991145,0.510520794660558,0.506477535436172,0.516916813217886,0.49567707677389,0.456595955119632,0.407310856853253,0.41333101680325,0.41410816460761,0.354241196952162,0.419546710040223,0
"Tra2a",0.502160597784767,0.440500617817892,0.435877611114808,0.403464880389697,1,0.371221729886101,0.409056252199178,0.337241331217727,0.334424385344129,0.330027173397225,0.32330698016329,0.317849172509661,0.300070388679786,0.285446787037254,0.286040872290128,0.278651614448866,0.247841258965802,0.315399910204605,0
"Hnrnpa2b1",0.743141973696106,0.630168936350721,0.610509648702435,0.581791223345346,1,0.542704423214762,0.560031332826453,0.51555204532902,0.506853896647141,0.511305544881931,0.520956767732224,0.504058606376561,0.456857250791474,0.401758692192853,0.405571185612949,0.407181839921276,0.349928042008552,0.413143634142561,0
"Chn2",0.984858488547778,0.87202144576027,0.828029196371069,0.778064125511009,1,0.685360812601345,0.783667128310783,0.738857487294543,0.701326563957728,0.706998640704789,0.715128938717812,0.688507414489163,0.62840602135644,0.540648223963714,0.535439939468254,0.539044851474039,0.415969795937145,0.512858459749895,0
"Rmnd5a",0.34254904933839,0.297868784750509,0.347977969279492,0.221115972039524,1,0.416845992182317,0.322584365166086,0.317362066378368,0.31529344727857,0.304179568973693,0.289540607197064,0.276238336211872,0.265514884852817,0.261770464210308,0.263996258936386,0.250961905959875,0.237236010746176,0.295829779842279,0
"Vamp8",0.211664505692022,0.161558407706338,0.197361874533774,0.0838110733299502,1,0.256992243808533,0.186984281161502,0.180865682353424,0.166999492064064,0.152697626964329,0.137096124026864,0.122898957318317,0.110713001747497,0.0999114257425877,0.0903004276831985,0.0881887734136139,0.107679723170386,0.0405798472461432,0
"Zfp638",0.679438383621946,0.592840292576793,0.583998624437497,0.457608300462591,1,0.675207492648598,0.597844476890106,0.551393803729141,0.566392414075456,0.552967194358571,0.558853420842678,0.533899827160966,0.50289818540124,0.4505288606863,0.456166906920399,0.453769613129077,0.375332191381055,0.452783493600876,0
"Tgfa",0.400935380567795,0.384079191950748,0.390597904310802,0.336788554804047,1,0.304166703504466,0.390968727430413,0.304969701569815,0.289256187698193,0.271715602642392,0.260591980406641,0.251170312746544,0.238016511145522,0.229623510872993,0.227389692476252,0.214824222698954,0.198590142467501,0.2762443982255,0
"Eefsec",0.482289583850986,0.453204498984726,0.450823254220178,0.293883391440821,1,0.558648371314387,0.460014449234271,0.389498593155588,0.354413431526258,0.338394943617261,0.325357641594724,0.30989918417182,0.292629704643584,0.282172925546522,0.285131642449062,0.27941365731617,0.254026939701179,0.337168758636327,0
"Slc6a6",0.440233484186236,0.40811298581547,0.40872640058371,0.338687809108092,1,0.35665765709983,0.403976079644348,0.321941645491379,0.311128132499598,0.299086249383642,0.288448004082508,0.279334123544895,0.264352080497233,0.253945208826416,0.254574206663785,0.246195609748366,0.223200345012891,0.298702756254122,0
"Nr2c2",0.535052434676514,0.463317018805515,0.45873147901632,0.359180174941076,1,0.491878419538927,0.441925183737439,0.383656950428634,0.375747515487955,0.371894814867212,0.369559778073876,0.359030817548537,0.334893528357651,0.315840431120761,0.318559626732304,0.314322145618464,0.279708665739228,0.344233665169748,0
"Magi1",0.39314194299491,0.381505044833528,0.389291918026733,0.311390137836955,1,0.319956954765622,0.395270915640561,0.305425689221172,0.286055954922371,0.26516986367715,0.253278110552003,0.243293848510863,0.230827749665999,0.223047529800454,0.219810222442436,0.206092623444463,0.191736673811755,0.268742977245231,0
"Setd5",0.973970216927738,0.851442150331885,0.812109326120765,0.796302737576123,1,0.646311460690616,0.749634398964454,0.705875679310112,0.668672947662479,0.666959315938203,0.67266305842701,0.646150202926229,0.577067248268885,0.488832381529698,0.490422896661325,0.49313975722779,0.405481541304303,0.487424055867888,0
"Camk1",0.648776856354657,0.602379394084132,0.62029172841625,0.459052462864088,1,0.78238931463271,0.697379763682298,0.645452590651058,0.679738303610562,0.645348975516819,0.639018727893011,0.607850259246714,0.599435820293829,0.557246824385866,0.55791356439195,0.544950234796373,0.410992400667157,0.524502304447467,0
"Wnk1",0.800157895224411,0.721720176567283,0.691969032278572,0.585085696580992,1,0.711449764723449,0.70209794605593,0.653563077503424,0.652221043830847,0.651109030266877,0.657988987528677,0.621374223865297,0.598814477468819,0.53309034718773,0.538645809446651,0.532704775795455,0.394830194197933,0.500432040250758,0
"Etv6",0.812072396920995,0.731309328967108,0.698413989785806,0.595734875996204,1,0.705473281007094,0.703583724178129,0.655735663830463,0.650823621465609,0.652097279535884,0.659210462790083,0.623683823019508,0.598639981908341,0.5309745992579,0.53584021207006,0.531079397673277,0.394529829731241,0.499016469027799,0
"C2cd5",0.0876785748114322,0.0439129572114402,0.0741985283487295,0.0794822150545139,1,0.0504499204849669,0.0513536499643553,0.0688502475185826,0.0517350728596995,0.0436469731942111,0.0372502505097437,0.0309845905349691,0.0239470614334641,0.0165395755542372,0.00984597514345109,0.00473050635372471,0.00148835192007616,0,2.16360654266222e-05
"Itpr2",0.856061216396167,0.781435582251511,0.743011935231428,0.642058991819816,1,0.730915035337113,0.752276901398738,0.704328400878354,0.691193565720831,0.696318556839974,0.705300465438989,0.668945147348198,0.644241429844515,0.577886200527505,0.580859835020466,0.583158728662602,0.411877147215844,0.528052953588594,0
"Rps19",0.52873746487702,0.422206688483905,0.471684499017583,0.321368737823367,1,0.500437558715501,0.385784266607532,0.371074157066471,0.37156608032204,0.361351532048401,0.347912855402826,0.33759944715969,0.329798790786281,0.330400268674967,0.343287194490595,0.334215474218865,0.291230343935316,0.370631967123828,0
"Pou2f2",0.686491536176736,0.58943484885051,0.576069093089688,0.480167176503857,1,0.616004176925694,0.564014383920173,0.518774438658758,0.5239316588639,0.519778228777601,0.529829154914606,0.507684319989411,0.469530741651664,0.417494596002105,0.423559572333082,0.423923841969412,0.359183055373012,0.426990459521993,0
"4732471J01Rik",0.663276521473979,0.554136066597599,0.544324590170666,0.569450461989335,1,0.442501881687413,0.478580943145901,0.432854138519885,0.427864993791234,0.431416680429119,0.434750922601986,0.430863448272667,0.395687483584426,0.361162540361451,0.359647108787355,0.355099597950378,0.312419479124918,0.37310748732332,0
"Tgfb1",0.406119113493679,0.386553526355064,0.392243504316612,0.346180503977217,1,0.30205780104971,0.390681013069503,0.305587034305151,0.291282226816598,0.274956885069929,0.264028399642177,0.254811337410836,0.241382345401972,0.2327172199524,0.230893513463081,0.218847869394214,0.201695747674122,0.279525652707307,0
"Zfp260",0.290599770856925,0.256320064681579,0.290230323988981,0.179143460601949,1,0.305904391395201,0.281221540657067,0.268338433616926,0.266136795000257,0.259217453071177,0.246395521317158,0.233171063574186,0.222068006882207,0.215976043905829,0.212371080985894,0.197633840529166,0.199451895678876,0.234356642597827,0
"Cebpg",0.174868046812648,0.140491340740213,0.149720907106215,0.0886993720942839,1,0.14964746160785,0.164579180135058,0.147718819365898,0.127950230041249,0.118186699167442,0.105735428504487,0.0941022097400405,0.0847214380252977,0.0763220037434363,0.0694062801941194,0.0688844364776127,0.0783390140660057,0.0321459322969549,0
"Siglech",0.708790492516552,0.603000027374538,0.58641544908986,0.526202328273131,1,0.568558832056366,0.552654896813318,0.507232529733874,0.504810768382134,0.506812618224445,0.517864941429587,0.49874706397514,0.455885475926419,0.403160469645601,0.408152856036249,0.409322631333572,0.350406596439175,0.414257684450216,0
"Snhg14",0.299009011818745,0.267892831651904,0.301315850289078,0.196798979076383,1,0.291546652241758,0.290803798400308,0.274307747525917,0.274002881573269,0.268867504892948,0.256895293975692,0.244366820800501,0.233797515793435,0.228959632410235,0.228982358799842,0.216682652683504,0.205415373980764,0.265661447862748,0
"Tjp1",0.691692212911429,0.587500158997147,0.572898483290618,0.509464022252133,1,0.563843405392141,0.540599206931723,0.495091649436087,0.493891245234225,0.495228051585572,0.50646100173877,0.488100405132114,0.446027361093922,0.396275909231118,0.401158086702478,0.402233197460999,0.34634318480008,0.408819312815491,0
"Akap13",0.717024837811439,0.659228053101661,0.657719411759008,0.522929518344589,1,0.756946360569619,0.706147928272109,0.653328012489096,0.677884051058778,0.655217863141548,0.658047444262682,0.617282132601516,0.608424886533118,0.558634007603139,0.565154633546347,0.553150033487431,0.402880558277746,0.518400685084749,0
"Gm21057",0.131869819416106,0.0966956389256624,0.10575921284433,0.0719490253950346,1,0.0981951002245784,0.11036559000369,0.103453686506664,0.08321635964864,0.0718657434006753,0.0604143449353388,0.0510824055278148,0.043801024705756,0.037577897734569,0.0323058224367737,0.0263922886603519,0.0169480202351666,0.00635474629552453,0
"Btbd1",0.284062159828231,0.249835316720364,0.282145806110221,0.172465742021267,1,0.298593306005211,0.275414574265992,0.262122121635578,0.259060603306667,0.252039975577038,0.239148439894814,0.225793492670413,0.214551633517116,0.20793290440774,0.203111284427882,0.188017022068918,0.194236963783256,0.219745286432768,0
"Tmem126a",0.637837741236684,0.561381290330344,0.567234198629347,0.380109213768989,1,0.780019372754536,0.636659175125857,0.590624893169359,0.602428826620433,0.571785412886995,0.564172753506155,0.540885648242194,0.5025437531907,0.463511885614176,0.466659182908965,0.464254795247682,0.397032725993467,0.475885536584529,0
"Gab2",0.574323968732813,0.488624702270399,0.482089632272346,0.401168623727966,1,0.50221871059865,0.456610041239971,0.404502565141924,0.401235460086506,0.400244102466055,0.40327042977302,0.3923874465462,0.362314992368384,0.336505498769927,0.33898690092356,0.33587244476331,0.297651074577126,0.358691179729404,0
"Acer3",0.669443975123529,0.639675657192397,0.662523286072797,0.515951782336923,1,0.805814833374445,0.747285299113171,0.696402951166671,0.73490804300278,0.697126846457993,0.695744813252331,0.650417187756797,0.652197150091515,0.616809718943772,0.623856635908317,0.611720683984944,0.425409702767791,0.558391677486633,0
"Rnf169",0.974086898427965,0.849547323974167,0.811023896659821,0.8031147751847,1,0.64095723186896,0.745714503413572,0.702017488025188,0.664791428545757,0.661684261013777,0.667074043563772,0.640766307568119,0.570430644570938,0.482911775582402,0.485419410426421,0.488392660808163,0.404740814897238,0.485041930166122,0
"Fam168a",0.643566898841644,0.553535633557023,0.546640550569088,0.416700377033679,1,0.651851286199069,0.554728802322931,0.511724479539371,0.519901043698847,0.507675069937381,0.514570968379305,0.491615050220614,0.453597021284227,0.40986017130237,0.416502002907447,0.417231645032824,0.359712756195545,0.426251970017835,0
"St5",0.166184411597281,0.131418459484398,0.140148072273149,0.0832279495506799,1,0.139100513659599,0.153880264127163,0.138378786776821,0.117957699266566,0.107730420536957,0.0952958824750738,0.0840584512281389,0.0751896054832614,0.0674231399951974,0.0616540584674806,0.0621047346315543,0.0645890276263701,0.0236473214086186,0
"Usp47",0.620747410717976,0.520972385109349,0.513224010090318,0.541679675774684,1,0.412059063947791,0.451065982407826,0.40140941399882,0.398507863867023,0.400666676500268,0.400882110560574,0.39900968507265,0.370660104492269,0.343494840512445,0.341465826209923,0.334219980207357,0.294277151308431,0.356519836919966,0
"Rras2",0.117048926409115,0.0813601001612434,0.0935761640292912,0.0692403420684021,1,0.0821434646900945,0.0908275850655154,0.0901944858712144,0.071762076420494,0.0604355966863044,0.0501277933125917,0.0416141908097422,0.0342520088251699,0.0272465223903644,0.020610224954105,0.01431514535374,0.00845035631518241,0.00350704764044377,0
"Arl6ip1",0.690723523841596,0.586715843358672,0.572215975901269,0.508079004089716,1,0.564357588193565,0.540279156095099,0.494772206171994,0.493703489091255,0.494945120930716,0.506185159305707,0.487796003956053,0.445801716854469,0.396165538571346,0.401067724033049,0.402137220047107,0.346295838505237,0.408760985260467,0
"Eef2k",0.632787669931525,0.540349813650693,0.532688606503826,0.416215584376639,1,0.615419787812411,0.52818281410991,0.485169163563472,0.488690212343789,0.481260147077894,0.489495609707032,0.468459116448203,0.4295949843457,0.389218907209508,0.395605300638486,0.39676364124951,0.345918612794001,0.408641235099291,0
"Rgs10",0.811549422788683,0.710432214275391,0.676027799895746,0.602449170923511,1,0.637115442804738,0.650031606291379,0.604971221981827,0.593693843891228,0.599356079325891,0.607005846541414,0.57997365186095,0.538796046046994,0.468090983248503,0.472119670328897,0.471434113142837,0.377882838579487,0.46057320031157,0
"Fgfr2",0.649698176918466,0.585064607980129,0.593952738020189,0.420899229356407,1,0.777221094857235,0.667929968118865,0.616793971500482,0.646298541872916,0.612100061695789,0.605434193435076,0.580922133245081,0.558591012682168,0.51419859328333,0.514040547939124,0.505003180024419,0.406523936435442,0.502074196705515,0
"Dock1",0.623381714871647,0.522747144442326,0.51574902034348,0.578845788472168,1,0.387786299359185,0.446450567064597,0.397181945272017,0.39375611983623,0.394822088546312,0.392377103293432,0.392010519499059,0.36647168097074,0.341874525195666,0.339384002634689,0.330434059473005,0.290501416388559,0.355103361833562,0
"Ebf3",0.38862255028498,0.376249917798915,0.384634830881696,0.292207793546209,1,0.322133817477276,0.394434068840832,0.297221210726285,0.274235363053974,0.249634654210708,0.237414729256618,0.227377525290943,0.216211084534124,0.209082900898372,0.203674000802872,0.188246422657858,0.176614090689144,0.247976263271181,0
"Ctsd",0.592546366538663,0.609737626333521,0.66955576018374,0.517195010489623,1,0.866397328200738,0.800899156422278,0.768088007508452,0.816079207610985,0.765383485611255,0.753940752240274,0.707476872074567,0.721827411565845,0.705993821125799,0.713621929943226,0.70494298901044,0.474070290864478,0.625660817793934,0
"Mrpl23",0.347027333822811,0.332782729395015,0.339704498594871,0.67149396276015,1,0.305220856038793,0.365141111900019,0.311867925738643,0.298259535344818,0.285211342136701,0.269876332423587,0.255270662835527,0.24183109817608,0.232319000186867,0.225226231076931,0.209244255403208,0.202889252175218,0.284599268722281,0
"Cd81",0.713897386879742,0.706028642055711,0.735238838613612,0.609198598196289,1,0.869227897238646,0.836606334858992,0.786897540987357,0.857884567345898,0.799104286756695,0.814397937030053,0.749691257895064,0.760955925310849,0.749167221165797,0.773079486617683,0.777952416019836,0.551425206167268,0.662988371855859,0
"Elavl1",0.49406665748197,0.4357678590247,0.431573706819986,0.396858220748131,1,0.366110470978143,0.407157601179694,0.333685698504929,0.330335096114201,0.325205226906445,0.317893223163474,0.312035083881778,0.294766655962259,0.280808685169098,0.281493008211667,0.274109493380914,0.244250260904357,0.312637611633307,0
"Tacc1",0.972896706263775,0.936188280084072,0.949499686476638,0.82549502599593,1,0.919685791644437,0.950627605967453,0.890881585483505,0.886990571929425,0.92880025038899,0.926616740106479,0.884444988450852,0.882961441270973,0.874697612514698,0.895487664847791,0.916892751250128,0.751621882294047,0.824918525947937,0
"Dlc1",0.389290985263514,0.366562187017416,0.37572507441261,0.357117037918137,1,0.25087584309326,0.370690024216429,0.285228512868115,0.264166697733131,0.245738292831816,0.237181114788032,0.228148379019338,0.216258106540921,0.208339751327646,0.202506529014777,0.187024038892708,0.176505603667634,0.244255377315933,0
"Hpgd",0.466388672371006,0.420559390148098,0.418358405601584,0.36863396185672,1,0.356556164519139,0.403554242875208,0.325209624108531,0.318934211614568,0.310794007096997,0.301725356539326,0.294247694271992,0.278276337153172,0.266247264372694,0.267095217998147,0.259556091402642,0.233105765856257,0.304705266607518,0
"Large1",0.46636749779445,0.420470804607153,0.418270532567912,0.370601758826005,1,0.35441172749662,0.403108248964335,0.324716480829852,0.31857528194766,0.310481664827967,0.301411947310336,0.293997019863688,0.278051294084066,0.266030518129789,0.266843705331807,0.259258555685515,0.232836951990273,0.304467066390265,0
"Hmgxb4",0.297318132673213,0.249070337339936,0.293470098881172,0.168294516539137,1,0.402648854865518,0.282643532108743,0.275787657776272,0.267564201911848,0.253136004731463,0.236777695851291,0.221548109966112,0.208797260552665,0.199975219856614,0.191129435422671,0.174488830252448,0.202251112015722,0.170926114155547,0
