,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Z1,Z2
Atg5,0.40536714,0.075212345,-0.14587933,-0.5612359,-0.91407156,-0.20470366,-0.19026166,-0.19801578,-0.2863443,-0.3679095,-0.3676998,-0.38472825,-0.4237582,-0.44814318,-0.44570243,-0.44053125,-0.42954642,-0.7001383,-0.8325249,-0.17337429523468018,-0.08807837963104248
Grik2,-0.09059124,-0.27292746,-0.28643674,-0.26572466,0.85658,-0.42407656,-0.35393876,-0.4290985,-0.45085484,-0.4592225,-0.47626054,-0.49520093,-0.514638,-0.53471315,-0.5560494,-0.5790578,-0.6042006,-0.6374196,-0.69503254,0.8769280314445496,-2.2172963619232178
Dcbld1,-0.8000258,-0.49212593,0.57212305,-0.692771,-0.96770453,-0.94448006,-0.9094537,-0.91138035,-0.92225146,-0.93179053,-0.94601077,-0.95865816,-0.96850175,-0.9783538,-0.9888098,-1.0021793,-1.015094,-1.0045435,-0.97081274,-2.1653783321380615,-0.7052813768386841
Man1a,-0.21517842,-0.27734107,-0.30509326,-0.43456703,-0.6201477,-0.46441656,-0.43640786,-0.43186367,-0.4249087,-0.43152606,-0.44990474,-0.46935844,-0.49579746,-0.54281014,-0.543584,-0.6007073,-0.60152316,-0.5356698,1.0848291,-0.9279842972755432,0.8909845352172852
Lims1,0.06917223,-0.14638096,-0.16694036,-0.19718918,0.92444164,-0.32847804,-0.256133,-0.29135665,-0.30625802,-0.29418343,-0.30597043,-0.33291614,-0.36638373,-0.4001224,-0.42603135,-0.43831897,-0.4588303,-0.4566335,-0.7709704,1.069582223892212,-1.7318710088729858
Ranbp2,0.37446165,0.061413094,-0.0738689,-0.46493328,-0.93300027,-0.21061042,-0.15497103,-0.124238975,-0.19623217,-0.26897243,-0.24551114,-0.2055551,-0.2675984,-0.30263203,-0.29783246,-0.2613263,-0.2567243,-0.32803917,-0.8551267,-0.06604059785604477,0.31400251388549805
Pald1,-0.092581786,-0.2279035,-0.24114934,-0.3907526,0.85769606,-0.2187435,-0.24048309,-0.3859675,-0.41550756,-0.3936262,-0.40824008,-0.43076837,-0.4567594,-0.4824059,-0.5050423,-0.526432,-0.5608919,-0.62643665,-0.7334686,1.3793600797653198,-2.6025426387786865
Jmjd1c,0.8063038,0.6178784,0.54643387,0.47317094,0.34071177,0.14362033,0.46281922,0.3907014,0.27348024,0.29208696,0.33281857,0.34236377,0.30978394,0.24821691,0.17733945,0.122994706,-0.0044756234,0.05943045,-0.9805086,1.6075599193572998,0.5873898267745972
Rhobtb1,-0.44428438,-0.5295925,-0.5844226,-0.4952237,-0.29710525,-0.42901075,-0.5287147,-0.50924724,-0.51827997,-0.55571693,-0.60105675,-0.6273722,-0.6534868,-0.6915807,-0.66644615,-0.7337674,-0.75446,-0.70035464,1.0767567,-1.2579320669174194,0.45900920033454895
Arhgap45,0.8476403,0.6327273,0.5435562,0.57797796,-0.47371376,0.4705236,0.50909853,0.30461377,0.31292742,0.3135345,0.3477441,0.3373195,0.3295852,0.30027884,0.26053935,0.21147971,0.079114035,0.13136666,-0.98926795,1.2810364961624146,0.9432508945465088
Gna15,0.40047204,0.09219138,-0.037456296,-0.4439299,-0.9427846,-0.18399861,-0.13361856,-0.10746938,-0.18369809,-0.25597268,-0.22234799,-0.16950922,-0.24232891,-0.2799843,-0.27637097,-0.23957138,-0.23762596,-0.27452213,-0.859881,-0.03089945763349533,0.36286720633506775
Washc4,-0.5246696,-0.64553374,-0.6554308,-0.7250559,-0.7403093,-0.7310206,-0.7025613,-0.6891502,-0.6995788,-0.7255783,-0.7504686,-0.75388265,-0.7562842,-0.75265074,-0.71444094,-0.8113557,-0.82927245,-0.7293598,1.0592974,-1.6025357246398926,0.5286985635757446
Appl2,0.20836703,-0.13311711,-0.1471878,-0.41755962,-0.86516553,-0.35501724,-0.22239289,-0.1701369,-0.20465618,-0.2648318,-0.27484757,-0.24386415,-0.28038776,-0.32077932,-0.32957685,-0.2991195,-0.2865951,-0.2139692,-0.8741739,-0.20572707056999207,0.49703124165534973
Nuak1,0.5289219,0.22842534,0.11262114,-0.3547057,-0.97344893,-0.069398135,-0.021371856,-0.03609778,-0.112099685,-0.18408343,-0.118810624,-0.03426692,-0.14814949,-0.1901598,-0.19549964,-0.17086779,-0.19179788,-0.1412691,-0.88360494,0.12586842477321625,0.5126748085021973
Elk3,0.83898526,0.57116085,0.49103898,0.59306824,-0.8627515,0.3750053,0.41502297,0.22921683,0.257518,0.24246342,0.22682454,0.16846259,0.124431565,0.065996334,0.030565992,0.026168585,-0.075532034,-0.026413918,-0.9516056,0.927202582359314,0.7129729986190796
Tmcc3,0.6233668,0.38596106,0.32074982,0.10782699,0.7889657,-0.03137239,0.009580225,0.12114824,0.103625864,0.087618485,0.07228671,0.019732833,-0.062938295,-0.12996754,-0.15038091,-0.15797256,-0.2637396,-0.17693642,-0.94413877,1.4963042736053467,-0.41592034697532654
Cradd,0.37814736,0.18575038,0.1416956,-0.12761398,0.53526723,0.5891896,0.25756007,-0.03194598,-0.1201449,-0.060428604,-0.04985603,-0.065871894,-0.10747201,-0.14801806,-0.15498626,-0.1539214,-0.258631,-0.17696291,-0.9558278,2.1012938022613525,-1.2209465503692627
Ppp1r12a,0.72575206,0.47296977,0.3713311,0.47773397,0.12966608,-0.033073872,0.22540297,0.21933986,0.13162501,0.1201797,0.08801307,0.011757836,-0.08243363,-0.14583659,-0.16678046,-0.18187985,-0.28756768,-0.18769114,-0.9375329,1.113277792930603,0.0067587196826934814
Nav3,0.7923703,0.4936366,0.3884092,0.6313951,-0.7355205,0.26545298,0.3288834,0.17189895,0.14930986,0.07720648,0.064399734,-0.0197988,-0.08793457,-0.14230238,-0.1649962,-0.18739484,-0.2956776,-0.18376541,-0.9259133,0.7789085507392883,0.28989797830581665
Cnot2,0.73498845,0.3896162,0.27762854,0.5992036,-0.87918633,0.16055824,0.18971013,0.06250644,-0.030655697,-0.12876795,-0.09089758,-0.17055002,-0.23661292,-0.2806732,-0.30746454,-0.33619708,-0.3865037,-0.24607643,-0.9227577,0.48092254996299744,0.01223243772983551
5330438D12Rik,0.7384467,0.46477765,0.38695663,-0.12456596,-1.0025679,0.13382466,0.28317225,0.13225041,0.1287628,0.21913113,0.24730025,0.10584335,0.12069838,0.17324676,0.20716481,0.22977702,0.13812993,0.15455447,-0.9553208,0.5943285226821899,1.1417707204818726
Rab3ip,0.53230494,0.2504992,0.14590357,-0.34610707,-0.97543764,-0.060037717,0.0051547587,-0.022510707,-0.09945443,-0.11430293,-0.05387871,0.07994579,-0.050733402,-0.083192095,-0.083620556,-0.061205387,-0.1096876,-0.03874241,-0.912368,0.20025664567947388,0.7404857873916626
Lyz2,-0.97642297,-0.8980781,-0.8405238,-0.86943465,-0.8031183,-0.74091965,-0.673786,-0.6148191,-0.56604517,-0.51335526,-0.4363585,-0.3171121,-0.1763354,-0.19328474,-0.2915536,0.15358071,0.60431015,-0.32251436,-0.54334825,-1.3073025941848755,3.0543594360351562
Lemd3,0.50953597,0.18392508,-0.0017767698,-0.4102596,-0.98260564,-0.07461975,-0.11417841,-0.16673526,-0.2816887,-0.38166845,-0.35111627,-0.3769318,-0.4241677,-0.44973844,-0.44787973,-0.44934297,-0.43859386,-0.62617,-0.84387463,-0.09466668218374252,-0.11176794767379761
Ppm1h,0.19331829,-0.14639229,-0.15448907,0.4906777,-0.09378108,-0.42518318,-0.3185343,-0.33770007,-0.36886972,-0.39191526,-0.40881598,-0.42481905,-0.44343394,-0.46480083,-0.48663634,-0.5047734,-0.5174711,-0.5360125,-0.5804216,0.40046775341033936,-1.2137441635131836
Mon2,0.4727173,0.20466591,0.14358185,0.07098456,0.83004487,-0.23170744,-0.14095798,-0.033550337,-0.033019274,-0.039069235,-0.06265629,-0.11318202,-0.17568932,-0.22488935,-0.2473259,-0.2689842,-0.35429847,-0.2535616,-0.9372914,1.210833191871643,-0.768002986907959
R3hdm2,-0.44620776,-0.537135,-0.5888438,-0.53668845,-0.41405147,-0.4795779,-0.5368209,-0.5282451,-0.5360765,-0.567479,-0.608079,-0.6323258,-0.65812933,-0.6943773,-0.6671633,-0.7362348,-0.75621694,-0.69206357,1.0756197,-1.285752534866333,0.4938727617263794
Rpl41,-0.4092502,-0.4408362,-0.5102661,-0.5821582,-0.6186456,-0.5627912,-0.5293294,-0.51206017,-0.5026753,-0.506236,-0.5200975,-0.5344283,-0.5593085,-0.604694,-0.5899935,-0.6447217,-0.63342565,-0.5223094,1.0789806,-1.1710419654846191,1.117189645767212
Mtmr3,0.38876128,0.16264145,0.11425398,-0.14511298,0.8271192,0.24334763,-0.012295395,-0.16948499,-0.09883284,-0.037264302,-0.042271256,-0.0735811,-0.12900044,-0.17735991,-0.19321308,-0.20449324,-0.30612457,-0.213734,-0.94866395,1.6900267601013184,-1.0703299045562744
Ewsr1,-0.13885134,-0.27016392,-0.28806996,-0.43147808,0.8216206,-0.25825652,-0.280159,-0.4399206,-0.4737872,-0.46541744,-0.48383468,-0.506195,-0.53081214,-0.5566228,-0.58447236,-0.61300826,-0.64007235,-0.6685511,-0.70844036,1.3504947423934937,-3.0053980350494385
Ccm2,-0.5025131,-0.6178052,-0.64259744,-0.7135332,-0.7213108,-0.7049114,-0.67778844,-0.66564494,-0.67525107,-0.6990704,-0.7208139,-0.72275764,-0.72866833,-0.735193,-0.6968389,-0.7872426,-0.8033976,-0.69742775,1.0628529,-1.5270975828170776,0.6016826629638672
Tns3,0.78953683,0.56853706,0.48570228,0.049450472,-0.97989637,0.2873786,0.50620705,0.29362822,0.23971309,0.17986576,0.31161338,0.3463418,0.39378756,0.43626148,0.47048593,0.4740827,0.2955845,0.3015688,-0.94983095,0.9544259905815125,1.7312687635421753
Ikzf1,0.5301227,0.2615587,0.19398107,0.15388097,0.7487684,-0.26603106,-0.09218314,0.020550638,0.0039471537,-0.012785047,-0.040425584,-0.095028006,-0.16204727,-0.21288842,-0.2337969,-0.25433832,-0.3447954,-0.24205786,-0.9391515,1.1863065958023071,-0.632433295249939
Actr2,-0.28208715,-0.33640745,-0.39835113,-0.5006468,-0.60029674,-0.50831026,-0.47746634,-0.46581113,-0.45557976,-0.4617077,-0.4818917,-0.5021836,-0.5302205,-0.57929283,-0.572706,-0.6281961,-0.6234628,-0.5374426,1.0831951,-1.03699791431427,0.9486521482467651
Aftph,0.58941764,0.33508682,0.2652232,0.152198,0.74783707,-0.19653377,-0.033593096,0.085002735,0.05721189,0.03821656,0.013601169,-0.04404095,-0.11977267,-0.17629653,-0.1947565,-0.2085634,-0.31011516,-0.21270597,-0.9420889,1.2948330640792847,-0.49249520897865295
Peli1,0.766936,0.44674683,0.37619966,0.26991504,-1.0331244,0.20477219,0.21878605,0.09357105,0.0874901,-0.051533923,0.015575707,-0.06402525,-0.13806994,-0.18316798,-0.21125269,-0.2468842,-0.322151,-0.19195667,-0.90166336,0.44118067622184753,0.38773152232170105
Usp34,0.84859306,0.706708,0.64379555,0.4864046,0.45617002,0.45616275,0.66391414,0.40951055,0.4398672,0.45923096,0.5136479,0.5415188,0.5504859,0.53520757,0.5145607,0.4627636,0.23249106,0.25482863,-0.94627887,2.261446952819824,1.1647627353668213
Vrk2,0.3471508,0.055764467,0.0063738376,0.16955827,0.7203812,-0.3977939,-0.20764945,-0.13068849,-0.139255,-0.15114032,-0.17669043,-0.21878974,-0.27005887,-0.31653523,-0.34662944,-0.36366943,-0.40858537,-0.33577853,-0.88349104,0.9417148232460022,-0.993518590927124
Ppp4r3b,0.00031642616,-0.23823568,-0.24385314,-0.025466628,0.751522,-0.5233356,-0.3745861,-0.38133663,-0.40866727,-0.42613077,-0.4432214,-0.46073413,-0.47912562,-0.49898756,-0.52043176,-0.5433534,-0.56878984,-0.5990303,-0.63542104,0.669439971446991,-1.7378209829330444
Lcp2,0.77228355,0.44517827,0.3451501,0.5576826,-0.9375977,0.22613649,0.24811457,0.10996385,0.06591533,-0.051125877,-0.018048428,-0.104925156,-0.17060329,-0.21662158,-0.24448282,-0.2810518,-0.35408837,-0.21826376,-0.91868895,0.5387415289878845,0.2123863697052002
Dock2,0.59691346,0.3716417,0.31544,0.077855036,0.5678905,0.62769985,0.40594757,0.13082685,0.03175126,0.070844606,0.06843914,0.04589382,-0.005596608,-0.06446096,-0.08487195,-0.089103475,-0.2000156,-0.11807518,-0.95267254,2.1291799545288086,-0.6200425624847412
Insyn2b,0.37506926,0.030029014,-0.20372449,-0.68349636,-0.8583441,-0.2724623,-0.27652264,-0.32624823,-0.41495562,-0.4688841,-0.49134272,-0.51666677,-0.54297715,-0.5676032,-0.5906759,-0.61805165,-0.6518187,-0.69957095,-0.74200433,-0.31083711981773376,-0.4168532192707062
Pwwp2a,0.7519769,0.50626296,0.40639836,0.50085586,0.07268387,0.04779148,0.29996485,0.2461641,0.16192584,0.15946169,0.13634558,0.062129065,-0.035075143,-0.106416,-0.1308088,-0.14140308,-0.25067633,-0.16181788,-0.93718576,1.1543586254119873,0.13725611567497253
Clint1,0.73099285,0.38331485,0.28107834,0.49704832,-0.9759038,0.17098142,0.16471852,0.04280989,-0.050019667,-0.16517754,-0.10586116,-0.1870045,-0.25638914,-0.2984346,-0.3226545,-0.3479948,-0.38999373,-0.25262877,-0.9123587,0.3788837492465973,0.056625738739967346
Havcr2,0.67914504,0.30563504,0.19597547,0.6364701,-0.77375364,0.052186042,0.10066046,-0.00932765,-0.12923367,-0.18881285,-0.1633429,-0.22913437,-0.29483598,-0.33743182,-0.3581596,-0.37128878,-0.4080853,-0.2730565,-0.92733234,0.4416637122631073,-0.23674410581588745
Olfr56,0.43696874,0.07466905,0.033004627,-0.5105884,-0.89047194,-0.80932707,-0.5666504,-0.5652104,-0.6031395,-0.6149466,-0.62348336,-0.6433478,-0.68295914,-0.7323262,-0.75942725,-0.7763485,-0.77250636,-0.74623513,-0.85582733,-0.348012238740921,-1.1805765628814697
Cdkl3,0.2627135,-0.14157848,-0.2699021,-0.804205,-0.74627936,-0.2537399,-0.49827063,-0.61186725,-0.62821877,-0.645624,-0.6527484,-0.6729959,-0.70929044,-0.7670006,-0.800016,-0.81073785,-0.80941164,-0.7850917,-0.824528,-0.5942468047142029,-1.0415908098220825
Fnip1,0.57446814,0.280007,0.19545017,0.4139676,0.30113024,-0.29860735,-0.03201796,0.041297957,0.0009123981,-0.0353525,-0.079169415,-0.1383619,-0.20554797,-0.25602347,-0.28153855,-0.30785102,-0.37742156,-0.26275846,-0.9342219,0.9390336871147156,-0.504757285118103
Rapgef6,-0.526588,-0.5952537,-0.72579384,-0.7014219,1.0271506,-0.30903724,-0.6065077,-0.62545526,-0.6616174,-0.6732154,-0.6925258,-0.7218042,-0.77762777,-0.81778306,-0.8281653,-0.827998,-0.8120201,-0.8070587,-0.8657472,-1.0324326753616333,-0.7057172060012817
Slc36a1,0.69912684,0.34248942,0.22726212,0.63663244,-0.7500152,0.08344734,0.14451937,0.02842012,-0.081894875,-0.15009008,-0.12763631,-0.1984517,-0.26456124,-0.30891633,-0.33357686,-0.35447598,-0.39832246,-0.26032215,-0.9284914,0.5044057369232178,-0.15860143303871155
Sparc,0.05581732,-0.1802441,-0.19269034,-0.09130964,0.8649189,-0.45166403,-0.3041072,-0.31585586,-0.3406877,-0.34776646,-0.36311775,-0.3853048,-0.4113791,-0.43888295,-0.46286893,-0.47758937,-0.49120623,-0.51819456,-0.66326714,0.8488724827766418,-1.6534712314605713
Larp1,0.63986605,0.3379051,0.2410502,-0.26219976,-0.99052256,0.012269601,0.09318973,0.031369552,-0.011756778,-0.05583968,-0.012464806,0.08877529,-0.033409923,-0.059873722,-0.065133676,-0.05415129,-0.12418039,-0.04862597,-0.9150503,0.3011717200279236,0.7121889591217041
Ulk2,0.29153764,-0.0475903,-0.023169637,-0.29197514,-0.85693115,-0.2887643,-0.121293396,-0.067974426,-0.14150746,-0.18852511,-0.1867648,0.22898598,-0.003790602,-0.112450205,-0.09967091,-0.07813484,-0.052736625,-0.07639255,-0.3357857,-0.08480677753686905,1.1714322566986084
Specc1,0.7950917,0.49492055,0.3914364,0.6287549,-0.76765764,0.27039164,0.32789373,0.1708019,0.1518542,0.0770857,0.06608732,-0.018454388,-0.08611236,-0.14021285,-0.1629565,-0.18537849,-0.29404557,-0.18207267,-0.9248973,0.764664888381958,0.3062085211277008
Stx8,-0.13310969,-0.28441894,-0.30436152,-0.3782332,0.83989966,-0.3475247,-0.33062303,-0.45632225,-0.4808486,-0.48376292,-0.501928,-0.5225955,-0.54397565,-0.5654127,-0.5869684,-0.6094077,-0.64476824,-0.7025776,-0.75318253,1.0785390138626099,-2.68713641166687
Cd68,-0.8603222,-0.7576528,-0.64620507,-0.64282215,-0.54361606,-0.5212682,-0.48822355,-0.44188416,-0.41328937,-0.3847607,-0.33932287,-0.27908927,-0.21923605,-0.20144054,-0.30047125,-0.34306282,-0.21254626,0.4901595,0.5347658,-0.965327799320221,2.234053373336792
Pafah1b1,0.30517918,0.11927162,0.07235168,-0.19700107,0.67426586,0.4317581,0.10728705,-0.14836012,-0.15098745,-0.074437544,-0.07049276,-0.08986326,-0.13476951,-0.17615274,-0.18661854,-0.1932668,-0.29675287,-0.20725556,-0.9531377,1.9547826051712036,-1.3787246942520142
Rtn4rl1,0.8149048,0.51837176,0.43006283,0.5928269,-0.8926994,0.3040681,0.3429464,0.1792724,0.19027914,0.12341465,0.11254437,0.031114593,-0.03443332,-0.0908524,-0.11393375,-0.12727833,-0.24365127,-0.14644049,-0.9196506,0.7513729929924011,0.4604097008705139
Ssh2,0.7272578,0.51870376,0.44675952,0.24017362,0.6623056,0.04804547,0.23663895,0.3294899,0.21711071,0.20728551,0.21192755,0.17572616,0.08619514,-0.007968992,-0.049696438,-0.060100257,-0.17330733,-0.099623725,-0.9444831,1.6440767049789429,0.002754002809524536
Abhd15,-0.48443943,-0.50032836,-0.6591553,-0.65600854,1.0317476,-0.1482582,-0.46219045,-0.5218428,-0.5540068,-0.5716182,-0.5968557,-0.6476333,-0.7084221,-0.7509948,-0.76298696,-0.763889,-0.7465528,-0.7783364,-0.7915499,-0.8564022183418274,-0.4369664490222931
Taok1,-0.35798252,-0.419092,-0.4761749,-0.5139817,-0.42172855,-0.4267751,-0.48144853,-0.480785,-0.48219955,-0.5096395,-0.5484901,-0.57439804,-0.6029009,-0.64824474,-0.6319133,-0.6984057,-0.7049234,-0.63093805,1.0821503,-1.1156816482543945,0.5806397795677185
Lgals9,0.4341131,0.16738163,0.109610125,0.025710687,0.86537164,-0.21319081,-0.16292712,-0.06624479,-0.058692962,-0.05740311,-0.07812357,-0.12610386,-0.18591028,-0.23415229,-0.2577832,-0.2800476,-0.3611868,-0.2623446,-0.9351812,1.2196849584579468,-0.8550968170166016
Wsb1,0.42050463,0.115443304,-0.009383172,-0.4278522,-0.94939893,-0.16408733,-0.11615273,-0.094564386,-0.17335628,-0.24399832,-0.20227715,-0.13872156,-0.22102545,-0.26052582,-0.2581344,-0.22184174,-0.22268383,-0.23459765,-0.86485904,-0.0022998228669166565,0.40477725863456726
Nf1,0.64924085,0.42926532,0.3665098,0.13557939,0.6183871,0.5953455,0.39612055,0.15590568,0.10136816,0.1330422,0.122969225,0.1012456,0.04639548,-0.023225874,-0.05430165,-0.06446174,-0.17998618,-0.09639008,-0.9509786,2.115588426589966,-0.43172165751457214
Adap2,0.7637532,0.5734649,0.50632316,0.29224062,0.6361173,0.21336307,0.37616253,0.4208774,0.28968978,0.28655457,0.30155772,0.29661518,0.24636273,0.15932454,0.08590987,0.04867074,-0.07584929,-0.0012888461,-0.9626115,1.8891770839691162,0.20628491044044495
Adap2os,0.6754868,0.4615125,0.3790624,0.24457078,0.279957,0.70171916,0.68889755,0.59937483,0.4851817,0.3918991,0.28268373,0.18104343,0.081891164,0.0035659373,-0.01895798,-0.025963277,-0.14851257,-0.047252476,-0.9610869,2.7335333824157715,-0.4194599688053131
Ccl8,-0.9186284,-0.9032697,-0.90526235,-0.9477647,-0.9569681,-0.9452195,-0.9287212,-0.91542816,-0.9132859,-0.9157097,-0.9049782,-0.84566706,-0.73845124,-0.60148257,-0.6520408,-0.942473,-0.123455435,0.66999197,-1.1291319,-2.1637370586395264,1.9612834453582764
Taf15,0.80359024,0.501722,0.4495325,0.24637826,-1.0378298,0.2361045,0.2916901,0.14182611,0.18076943,0.121797875,0.1372131,0.06613855,0.0122329,-0.030387267,-0.050151683,-0.051531337,-0.16369587,-0.08367157,-0.9169999,0.604281485080719,0.6708413362503052
Ccl4,-0.9457467,-0.9040352,-0.88437915,-0.92499036,-0.9029655,-0.869636,-0.83277076,-0.80023366,-0.77526325,-0.75043577,-0.70821905,-0.61663216,-0.46769196,-0.30310208,-0.47039706,-0.5884004,0.3109479,0.5901666,-1.1172158,-1.6191378831863403,2.5295116901397705
Myo19,0.01445131,-0.71222156,-0.36899507,-0.5054009,-0.8702338,-0.90147805,-0.8467511,-0.82783335,-0.8288202,-0.8347095,-0.8470152,-0.861957,-0.87504137,-0.8873811,-0.89981323,-0.91388613,-0.93312806,-0.948516,-0.9452122,-1.8742254972457886,-1.270876407623291
Ypel2,0.35658336,-0.0116176605,-0.14989415,-0.76197666,-0.86521333,-0.6134048,-0.40239733,-0.53341377,-0.56707644,-0.5929664,-0.60840285,-0.62370825,-0.6588159,-0.7104991,-0.7548269,-0.7725799,-0.7765122,-0.75539184,-0.77543896,-0.461818665266037,-0.886435866355896
Msi2,0.7533221,0.4343726,0.31792027,0.63333076,-0.71512693,0.18379126,0.25731456,0.118111834,0.05088584,-0.030902743,-0.026865408,-0.108016066,-0.17299321,-0.22097671,-0.24788928,-0.28232753,-0.35885048,-0.22559944,-0.92873,0.6677205562591553,0.08059588074684143
Abcc3,0.61738247,0.31296313,0.21164025,-0.28090936,-0.98801035,-0.005008161,0.064183936,0.014983356,-0.036761895,-0.10117729,-0.044793338,0.050690487,-0.072748415,-0.10831897,-0.11712821,-0.1068299,-0.16021866,-0.082259074,-0.9026715,0.25008735060691833,0.6318134069442749
Spop,0.3466602,0.06964485,0.019056216,0.05528538,0.8393261,-0.32177088,-0.20540369,-0.124681436,-0.1255764,-0.12681618,-0.1476152,-0.1904881,-0.2434493,-0.29015082,-0.31933635,-0.3397681,-0.39573514,-0.31286356,-0.9071087,1.0637452602386475,-1.0170842409133911
Zfp652,0.7037059,0.42009515,0.30864245,0.54463357,-0.138136,0.0062361956,0.20204099,0.13708769,0.06685682,0.03173837,-0.00568676,-0.07872705,-0.1561255,-0.209043,-0.23258474,-0.2618988,-0.34807712,-0.2259471,-0.9349376,0.9149990677833557,-0.10322913527488708
Abi3,0.79717356,0.49229681,0.43909836,0.22386251,-1.0381495,0.22458301,0.2768504,0.13277687,0.16859715,0.09620927,0.12045868,0.050845876,-0.0073868334,-0.050037757,-0.07013903,-0.076275505,-0.18911894,-0.09912579,-0.9109134,0.5734777450561523,0.6392292976379395
Npepps,0.8072495,0.50985736,0.4138623,0.61697465,-0.8307174,0.29354805,0.33984637,0.17852421,0.17664783,0.10601118,0.09414211,0.010879114,-0.056379333,-0.11237367,-0.1351243,-0.15212283,-0.26627743,-0.16286772,-0.92221504,0.7660115957260132,0.39133450388908386
Plxdc1,-0.4485674,-0.6389746,-0.72408295,-0.69200385,0.9875931,-0.40113407,-0.6493386,-0.6650572,-0.69279355,-0.70253426,-0.7112903,-0.7378851,-0.7866606,-0.8297386,-0.8453093,-0.8468324,-0.836053,-0.82213336,-0.8931336,-1.0701202154159546,-0.8513103723526001
Zfp385c,0.88775927,-0.87099105,-0.92943484,-0.9068559,-0.9781707,-0.96299094,-0.92541194,-0.9123643,-0.92112947,-0.9297715,-0.94325876,-0.95916957,-0.9716734,-0.97724044,-0.9812497,-0.9862707,-0.98814195,-0.98247755,-0.96814877,-2.0763356685638428,-2.522104263305664
Kansl1,-0.019924313,-0.21085922,-0.22325799,-0.25246978,0.904265,-0.35770965,-0.28297508,-0.35280886,-0.37546086,-0.3700735,-0.3839171,-0.40579873,-0.43108577,-0.45709813,-0.48004782,-0.4969234,-0.5177057,-0.5593887,-0.711449,1.0291504859924316,-1.99202561378479
Tanc2,0.7297457,0.5299114,0.4621402,0.2323472,0.6838735,0.34579146,0.307369,0.3299371,0.26510364,0.24263684,0.24508418,0.22951536,0.1680352,0.07496525,0.01643768,-0.0069272667,-0.12901998,-0.04859519,-0.9518604,1.9722834825515747,-0.03095260262489319
Map3k3,-0.52523124,-0.55743074,-0.71494025,-0.69553477,1.0429777,-0.228711,-0.54880774,-0.5791109,-0.6213511,-0.63669586,-0.6637115,-0.69768614,-0.7556242,-0.79858315,-0.8093288,-0.810021,-0.79196924,-0.79262024,-0.8347166,-0.9662531018257141,-0.6134105920791626
Ddx5,0.7700847,0.5899842,0.50946945,0.3708449,0.5738223,0.72018576,0.746413,0.587146,0.5157402,0.44853318,0.39746398,0.35563004,0.30605358,0.23848085,0.17792685,0.12569915,-0.016240835,0.07929185,-0.98770887,2.6748998165130615,0.16066709160804749
Bptf,-0.4692375,-0.5158151,-0.67786956,-0.67499983,1.0491042,-0.157413,-0.47338742,-0.52371514,-0.5689961,-0.5916985,-0.6122123,-0.65447545,-0.7097873,-0.76497495,-0.7849454,-0.7899359,-0.7780012,-0.76293296,-0.8464237,-0.861221432685852,-0.5461481809616089
Pitpnc1,0.577862,0.32540733,0.25920308,0.11044203,0.79010904,-0.15419583,-0.050616242,0.06833725,0.052948833,0.037602276,0.015089408,-0.040721282,-0.115692645,-0.17269929,-0.19117709,-0.20418818,-0.306283,-0.21012563,-0.9426258,1.3415738344192505,-0.5308947563171387
Gm11712,0.88775927,-0.87099105,-0.92943484,-0.9068559,-0.9781707,-0.96299094,-0.92541194,-0.9123643,-0.92112947,-0.9297715,-0.94325876,-0.95916957,-0.9716734,-0.97724044,-0.9812497,-0.9862707,-0.98814195,-0.98247755,-0.96814877,-2.0763356685638428,-2.522104263305664
Prkca,0.6641372,0.35034406,0.25951678,-0.19901207,-1.0038708,0.042221367,0.100756854,0.033951342,0.0040268004,-0.10710716,-0.029695913,0.0069621354,-0.10478396,-0.14467883,-0.16135165,-0.16551828,-0.22208878,-0.12594453,-0.8891912,0.27534207701683044,0.5351293087005615
Gna13,0.48606724,0.17353462,-0.0033039004,-0.4121952,-0.9694544,-0.08349964,-0.09287956,-0.12208604,-0.22003366,-0.3304367,-0.28833473,-0.30169725,-0.36160505,-0.3938182,-0.39249492,-0.38501084,-0.38072437,-0.511148,-0.85173386,-0.055751584470272064,0.04246589541435242
Slc16a6,-0.53115207,-0.6523941,-0.65789384,-0.7281582,-0.74697393,-0.739726,-0.7106181,-0.69675547,-0.70727974,-0.73384756,-0.7598203,-0.7640904,-0.7657965,-0.75906503,-0.72119087,-0.8190395,-0.837493,-0.7403429,1.0577238,-1.6280320882797241,0.505218505859375
Abca9,0.6771336,0.3519187,0.2615928,0.04539275,-1.0303063,0.12164788,0.100240484,0.0083529055,-0.058583163,-0.21603046,-0.11352408,-0.18134364,-0.2685423,-0.3100129,-0.32705575,-0.34337655,-0.372791,-0.26865387,-0.8824536,0.21449658274650574,0.18843917548656464
Rpl38,-0.69158894,-0.6417575,-0.6071234,-0.60329497,-0.59089285,-0.5555581,-0.51193607,-0.49009126,-0.48117846,-0.47435915,-0.45847034,-0.43489563,-0.43470067,-0.46442908,-0.4595973,-0.563916,-0.5614197,-0.3908884,1.0388368,-1.118573546409607,1.5888330936431885
Cd300lb,-0.80865103,-0.8240748,-0.8204135,-0.8652634,-0.86744595,-0.8299535,-0.80214286,-0.79911786,-0.8068933,-0.82079864,-0.8454934,-0.85870856,-0.84412646,-0.8261917,-0.798062,-0.86543226,-0.8651985,-0.74962324,0.8763955,-2.478797197341919,0.9592828750610352
