,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Z1,Z2
Rtn4rl1,0.72038424,0.48245293,0.43333876,0.39697385,-0.89171594,0.26047426,0.32718074,0.20008454,0.2127041,0.16292381,0.24577881,0.1955236,0.27741706,0.11337704,0.053047996,-0.13766326,-0.28275716,-0.10762361,-0.9728455,-0.5755994319915771,-0.38905277848243713
Slc43a2,-0.41723895,-0.4858073,-0.4144336,-0.6331863,0.9030208,-0.3688553,-0.43999624,-0.46044815,-0.46328133,-0.47766995,-0.5024046,-0.52736706,-0.54817164,-0.5585665,-0.5628078,-0.59011936,-0.59407943,-0.51561826,-0.9877637,0.6052193641662598,0.8485784530639648
Inpp5k,-0.8473121,-0.8333774,-0.7621415,-0.81730217,-0.8010689,-0.83216053,-0.8507033,-0.8407558,-0.8483038,-0.8571688,-0.86358434,-0.87229234,-0.8864772,-0.90129787,-0.89408535,-0.8710209,-0.8749743,-0.87608427,0.98254967,1.3746705055236816,-2.7305779457092285
Vps53,0.40549004,0.16228509,0.11750849,-0.23208131,-0.8656458,-0.15525395,-0.0351113,-0.09019436,-0.09234819,-0.1840068,-0.15566397,-0.20941852,-0.22312318,-0.18648402,-0.16255955,-0.18768178,-0.07751848,0.8336631,-0.87223303,-0.3224485516548157,-1.0409365892410278
Abr,0.6678412,0.49306726,0.48156005,0.5425103,-0.54846966,0.36396462,0.4756015,0.33830172,0.31839073,0.336937,0.40273768,0.3017149,0.33425486,0.3308758,0.39269668,0.4310975,0.22637975,0.3776672,-0.91213745,-1.020969271659851,-0.8898428678512573
Ssh2,0.73388994,0.5545893,0.47554958,0.3649519,0.750717,0.25850534,0.42116094,0.34287816,0.2789064,0.29644245,0.31322032,0.26895618,0.17763162,0.039288778,0.024305426,0.039595276,-0.22832243,-0.041497394,-0.95668024,-1.3604736328125,-0.3826373517513275
Abhd15,-0.1694406,-0.33138472,-0.22845928,-0.36822468,-0.18362279,0.7657975,-0.2257237,-0.29677063,-0.3640325,-0.39672536,-0.42515302,-0.4477576,-0.46623254,-0.47091466,-0.45419717,-0.46792895,-0.5139889,-0.37349737,-0.97532016,0.39119139313697815,0.6522315740585327
Taok1,-0.47428674,-0.42795295,-0.41939187,-0.40600532,-0.38952684,-0.3885107,-0.45321655,-0.42105216,-0.4407146,-0.46519667,-0.48758084,-0.51559883,-0.55153203,-0.5875276,-0.6049856,-0.6145558,-0.6537094,-0.69121516,1.0004433,0.30429360270500183,-2.3771250247955322
Nufip2,0.34130585,0.1383415,0.114047885,0.039629515,0.95982236,0.042475294,0.029213883,-0.0585386,-0.064685404,-0.05851482,-0.039423883,-0.06531796,-0.1445045,-0.22830476,-0.22278674,-0.22261934,-0.31540614,-0.20150982,-0.95039135,-1.322141170501709,0.4317890703678131
Myo18a,-0.04999777,-0.29004675,-0.20601837,-0.37437117,-0.59462535,0.10602202,0.40933138,-0.004194677,-0.37664783,-0.36997873,-0.45048308,-0.49205953,-0.5101082,-0.5142976,-0.50285614,-0.52103686,-0.5542182,-0.38669747,-0.98366934,0.34021154046058655,0.4947022497653961
Phf12,-0.13003033,-0.1621013,-0.15655069,-0.39402872,0.99084884,-0.13565354,-0.1345603,-0.30295724,-0.34840608,-0.38612074,-0.4121123,-0.43590766,-0.46409196,-0.48127037,-0.48071176,-0.500038,-0.539017,-0.37609583,-0.9710384,-1.3470687866210938,1.5995092391967773
Rpl23a,-0.85253274,-0.4442106,-0.29709643,-0.049559332,-0.0071014017,0.13111915,0.11363184,0.16535202,0.35836852,0.36225384,0.34367013,0.30648708,0.4080391,0.44377327,0.45722884,0.48227084,0.4440633,0.49348444,0.07851818,-2.297122001647949,-5.645856857299805
Nlk,-0.056972995,-0.16362658,-0.15809311,-0.4008841,-0.8561205,-0.45936936,-0.32803166,-0.3680603,-0.39878082,-0.44757152,-0.49814492,0.51385003,-0.015056439,-0.46269256,-0.52099806,-0.5835807,-0.5991858,-0.40943044,-1.0039145,0.3163972496986389,-0.15999385714530945
Lgals9,0.39651054,0.18105236,0.15274076,0.14236662,0.939503,-0.00450065,0.04130065,-0.042719215,-0.056938723,-0.04846164,-0.03311068,-0.0543767,-0.1380435,-0.2264326,-0.22328837,-0.22312905,-0.3162954,-0.20221598,-0.9513449,-1.2182873487472534,0.3557492196559906
Ksr1,0.15392339,-0.04634413,-0.08936432,-0.46403778,-0.9067376,-0.32449442,-0.18355046,-0.2104247,-0.27444738,-0.08987574,0.5384703,-0.15594395,-0.4403205,-0.50867313,-0.5478109,-0.53027564,-0.5579133,-0.38013345,-0.9758764,0.17035430669784546,0.01154392957687378
Wsb1,0.18952028,0.025720164,0.0046087652,-0.33465075,-0.8598023,-0.30858576,-0.19527818,-0.23384641,-0.2813542,-0.27957088,-0.30120564,-0.3678565,-0.107744515,0.6341792,-0.18601175,-0.39005637,-0.53467834,-0.32010502,-0.98207957,0.08447042107582092,-0.34671536087989807
Nf1,0.29486746,0.21769555,0.23172094,-0.01397527,0.8149066,0.4394216,0.35034347,0.25639337,0.31339514,0.25847942,0.26339924,0.18229845,0.1781309,0.10392487,0.11811979,0.09735503,-0.2158174,0.008823369,-0.9518141,-1.9653067588806152,-0.1899547427892685
Crlf3,0.7169241,0.5957275,0.53195065,0.37646025,0.7008984,0.38559812,0.5354429,0.4458111,0.37711656,0.42381096,0.4411229,0.40748107,0.3398375,0.26801354,0.26388088,0.3318233,-0.07470934,0.117082715,-0.96320087,-1.5677623748779297,-0.6400937438011169
Adap2,0.77835333,0.59775466,0.5314012,0.44108093,0.5808137,0.31486052,0.51268417,0.42585474,0.3493325,0.38158345,0.40826553,0.37258083,0.28731167,0.18893723,0.16924696,0.22524421,-0.15888558,0.05102314,-0.95871836,-1.2752649784088135,-0.570523738861084
Adap2os,0.64653116,0.47915548,0.3981099,0.2558494,0.8434758,0.27486128,0.36043102,0.28017077,0.23808934,0.25484264,0.2691141,0.21668886,0.14274465,0.0052217096,0.002599202,0.006822996,-0.2354673,-0.053377256,-0.9543342,-1.511446237564087,-0.28502291440963745
Zfp207,0.419645,0.2190163,0.18280745,0.067427084,0.9326967,0.14087993,0.12051219,0.035030264,0.028410427,0.032986615,0.053000707,0.014274962,-0.06719148,-0.1734968,-0.16366847,-0.16157769,-0.28158236,-0.15662976,-0.9526542,-1.401530385017395,0.23007023334503174
Myo1d,-0.16967665,-0.22026215,-0.20069282,-0.29945326,-0.7583319,-0.48866916,-0.3274207,-0.3787982,-0.3895442,-0.4230736,-0.45795012,-0.45757353,-0.4450478,-0.5493137,-0.49767268,0.8865092,-0.5698885,-0.3095743,-0.98103935,0.29870182275772095,-0.640894889831543
Ccl8,-1.0027726,-0.93865484,-0.9332846,-0.96136516,-0.9802117,-0.97958785,-0.9729139,-0.97361594,-0.97100896,-0.9702117,-0.9740918,-0.9862395,-1.0031652,-1.0076525,-0.99957544,-0.975002,-0.9370318,1.0272504,-0.9818594,1.7663819789886475,-1.5258524417877197
Rffl,0.38648474,0.14061967,0.12536177,0.500479,0.59035593,-0.22153138,-0.04799415,-0.10811174,-0.12911004,-0.14181295,-0.14965087,-0.14976229,-0.21490775,-0.27662152,-0.28348047,-0.29760283,-0.37692142,-0.25777316,-0.9480985,-0.9089803695678711,0.4672102630138397
Fndc8,-1.1010599,-0.98308724,1.0520352,-1.0453897,-0.987724,-0.9870556,-0.9804538,-0.992534,-1.0093957,-1.0155349,-1.0181457,-1.0206577,-1.0226461,-1.0239334,-1.0251573,-1.0266851,-1.0280474,-1.0281386,-1.0263264,2.2177178859710693,0.8708533048629761
Ap2b1,0.15125403,-0.02397295,-0.057269692,-0.41535598,-0.89237964,-0.34005326,-0.20978011,-0.22853477,-0.2870869,-0.34644008,-0.24350472,0.6371906,-0.1902306,-0.40525407,-0.48757535,-0.52621543,-0.5358393,-0.35243905,-0.98596185,0.1486394703388214,-0.12262547016143799
Taf15,0.72985905,0.46993935,0.42175245,0.35423732,-0.95122975,0.2697561,0.3299018,0.2404944,0.24582292,0.11456031,0.13548255,-0.07625881,-0.27432072,-0.359896,-0.2954557,-0.296897,-0.36828977,-0.22375281,-0.96886736,-0.4430570900440216,-0.05573990195989609
Ccl5,-0.44901085,-0.5295668,-0.5231883,-0.7676328,-0.9424713,-0.7982041,-0.7580956,-0.6354247,0.9328216,-0.659386,-0.870745,-0.86172205,-0.86945915,-0.8897037,-0.90360147,-0.91210467,-0.92068595,-0.93013734,-0.9401309,0.802851676940918,0.21361926198005676
Ccl4,-0.26111555,-0.31075752,-0.28778422,-0.36754984,-0.77817875,-0.55947113,-0.39726007,-0.44639355,-0.45809865,-0.4864154,-0.5142888,-0.50037736,-0.5292967,-0.701877,-0.13387723,0.7716512,-0.7677303,-0.4058447,-0.9747016,0.4270021617412567,-0.5953787565231323
Wfdc18,-0.7598032,-0.90437657,-0.88620067,-0.91177857,-0.93924385,0.9670606,-0.84945506,-0.95987123,-0.90626025,-0.94715554,-0.95149237,-0.96073896,-0.96925646,-0.9780031,-0.98681504,-0.99471587,-1.0006492,-1.0046684,-1.0073731,1.145296335220337,0.6462830305099487
Myo19,-0.6839656,-0.79177576,-0.8092363,-0.9319623,-0.9415497,-0.9105359,0.9380642,-0.8334712,-0.96676296,-0.90556085,-0.94658464,-0.9517847,-0.9606835,-0.9690477,-0.9774355,-0.98584634,-0.99356204,-0.9995467,-1.0037341,1.029233455657959,0.47525790333747864
Usp32,0.32682955,0.070466764,0.09630951,1.0390149,-0.78856677,-0.230949,-0.113253385,-0.19553374,-0.23203595,-0.2898332,-0.27919686,-0.29429358,-0.33159256,-0.35818613,-0.3640166,-0.39838403,-0.4802187,-0.34244722,-0.94543594,-0.5519406795501709,0.7126253843307495
Brip1os,-0.15986302,-0.18299113,-0.17229657,-0.39322507,1.0178697,-0.20553486,-0.14719965,-0.3276595,-0.3719157,-0.41496027,-0.44181645,-0.46460128,-0.49116713,-0.50715744,-0.5099182,-0.53400606,-0.5680989,-0.40331048,-0.9803811,-1.2930346727371216,1.7204152345657349
Ints2,-0.34641743,-0.41543323,-0.39000356,-0.5421858,-0.8908522,-0.6946583,-0.58412,-0.6387377,-0.6389902,-0.64616907,-0.71915823,0.8169184,-0.42449516,-0.7638165,-0.7778054,-0.6526694,-0.81832236,-0.935574,-0.9292092,0.7153048515319824,-0.18535339832305908
Rps6kb1,0.3465041,0.13419968,0.06583168,-0.35928112,-0.9138045,-0.2248082,-0.11828445,-0.13693136,-0.19255702,-0.22360276,-0.24288379,-0.11697899,0.53140247,0.002974175,-0.32799166,-0.44913292,-0.45529944,-0.28660816,-0.9860695,-0.01526843011379242,-0.26379308104515076
Cltc,0.6402451,0.46572763,0.4546851,0.5180085,-0.64655566,0.34028828,0.43861175,0.30234614,0.29651645,0.3072269,0.3760547,0.26407662,0.3068684,0.31326294,0.3742339,0.42387587,0.23539154,0.46453017,-0.8863614,-0.9920252561569214,-0.947624921798706
Ypel2,-0.42596513,-0.4933821,-0.47128272,-0.6232749,-0.9232088,-0.7436732,-0.67148006,-0.72573745,-0.71763635,-0.71166426,-0.75200355,0.9344395,-0.5818521,-0.8442848,-0.8409926,-0.842381,-0.9118736,-0.9291107,-0.9391629,0.8226984739303589,-0.18880954384803772
Msi2,0.6313017,0.35369003,0.33623105,0.89156353,-0.651146,0.11186519,0.25462115,0.11977258,0.022614606,-0.15209751,-0.04433263,-0.10421023,-0.21052133,-0.30646956,-0.29660177,-0.3049174,-0.38135844,-0.25164396,-0.9521069,-0.6214584112167358,0.20408615469932556
Mbtd1,-0.32608938,-0.41379732,-0.31910598,-0.55136573,0.812131,-0.267592,-0.3907516,-0.39981347,-0.39762223,-0.4135139,-0.43702567,-0.45777398,-0.47434938,-0.47762018,-0.46441406,-0.48129088,-0.5331639,-0.40386528,-0.9764672,0.5042115449905396,0.8380056619644165
Spag9,0.4873078,0.2891031,0.29074824,0.22777426,-0.85412437,0.18520688,0.24788116,0.13343938,0.14448777,0.11134323,0.22993387,0.08437771,0.13342409,0.14484388,0.17731619,0.19049071,0.14769855,0.71199244,-0.6427242,-0.7892564535140991,-1.1402196884155273
Luc7l3,0.6562271,0.4311874,0.37857622,0.26423132,-0.92745805,0.17413963,0.25945646,0.15452412,0.15000167,0.102679595,0.16314699,0.056263294,0.16227672,0.1664002,0.24630982,0.27054363,-0.0062727183,0.052598197,-0.96061987,-0.563728928565979,-0.6036193370819092
Abcc3,0.5307392,0.29870784,0.2137077,-0.20832978,-0.95522386,-0.042022295,0.04438131,0.016784862,-0.03272602,-0.080685005,-0.029042728,0.08116862,0.38619196,0.1282206,-0.23690222,-0.3973288,-0.36230993,-0.21902318,-0.9828486,-0.22031453251838684,-0.29985174536705017
Spop,0.29344332,0.093232736,0.07423784,0.055260528,0.974079,-0.05296883,-0.030018993,-0.12108652,-0.12749025,-0.12066916,-0.10955989,-0.12290721,-0.19184147,-0.25916147,-0.2592827,-0.26549494,-0.34745276,-0.23309125,-0.9482891,-1.2384172677993774,0.5604332685470581
Ngfr,-0.8900794,0.7760188,-0.8380702,-0.9887648,-1.0117282,-0.9867262,-1.001157,-1.0135059,-1.0198721,-1.0149894,-1.0172628,-1.0253121,-1.0292901,-1.0309203,-1.0336531,-1.0386139,-1.0446172,-1.0466876,-1.0360426,2.5157392024993896,1.6465791463851929
Zfp652,0.771554,0.50456876,0.47420168,0.7049461,-0.72079414,0.33257663,0.42913496,0.29345077,0.2620788,0.105184585,0.19420283,0.04517058,-0.10709573,-0.2619453,-0.20616014,-0.23290719,-0.3253237,-0.19170515,-0.96783835,-0.6317330598831177,-0.11631147563457489
Abi3,0.6458119,0.4006068,0.32195777,-0.012991667,-0.98102874,0.13252835,0.19025621,0.120761484,0.12333676,0.114962816,0.25790125,0.2333003,-0.026526265,-0.32334703,-0.338893,-0.32053202,-0.36951977,-0.21480395,-0.9768693,-0.336826890707016,-0.1728259176015854
Gngt2,0.19535616,0.033301376,0.01799357,-0.31436473,-0.8485762,-0.29811704,-0.18644835,-0.22780202,-0.27501988,-0.2800719,-0.2744066,-0.3388512,-0.3303349,0.054123532,0.6363538,-0.33548188,-0.5557414,-0.32467192,-0.9769656,0.06672269105911255,-0.4240960478782654
Npepps,0.43210816,0.21380721,0.19010183,-0.0040718466,-0.8790117,0.031092435,0.11152969,0.025472034,0.007585466,-0.08183022,0.060471542,-0.026430376,0.008261859,0.037908874,0.080024794,0.07896295,-0.032648355,0.7702132,-0.57602686,-0.6293965578079224,-1.17719304561615
Srcin1,-0.60550135,-0.6671367,-0.6423201,-0.73877406,-0.93484706,-0.7958058,-0.7563217,-0.78638303,-0.79101473,-0.8067507,-0.7994813,-0.7871117,-0.8663775,0.5947754,-0.15205216,-0.83021927,-0.8766352,-0.92420346,-0.96730846,0.9874892234802246,-0.5291717052459717
Plxdc1,-0.519182,-0.57737374,-0.5564545,-0.6805362,1.0437676,-0.56217855,-0.5166078,-0.56384075,-0.5950874,-0.6098943,-0.6344387,-0.6599015,-0.6814219,-0.6999919,-0.71935,-0.7395907,-0.693934,-0.74898946,-0.949382,0.7435206174850464,0.922248125076294
Fbxl20,0.65366316,0.42848903,0.3752479,0.25176972,-0.9290269,0.1687605,0.25404227,0.15117633,0.14627497,0.098281324,0.15845484,0.051709153,0.15764889,0.16191995,0.24369414,0.2720663,-0.010519177,0.048023608,-0.9610681,-0.5554736852645874,-0.6011296510696411
Wipf2,0.60726726,0.38067567,0.31756046,0.053225785,-0.93244225,0.0820141,0.16582622,0.0972438,0.081193544,0.02749579,0.08171081,-0.007361889,0.10352747,0.112434044,0.24316265,0.30135497,-0.1869619,-0.056496426,-0.96996635,-0.42355138063430786,-0.5379220247268677
Igfbp4,-0.24144106,-0.2855851,-0.2601403,-0.32645494,-0.74707377,-0.52412903,-0.36360282,-0.4101494,-0.4074338,-0.4376893,-0.482736,-0.51340914,-0.48151934,-0.4732759,-0.59793365,-0.13285795,0.78744656,-0.5613952,-0.97720796,0.3328738510608673,-0.7639250755310059
Dnajc7,0.30510688,0.052029364,0.07986268,1.0446669,-0.81081235,-0.24785788,-0.13684128,-0.21706755,-0.25182498,-0.30483174,-0.29886895,-0.31598294,-0.35168374,-0.37533933,-0.3787592,-0.41077107,-0.49036312,-0.3519662,-0.9470659,-0.5372680425643921,0.7622263431549072
Zfp385c,0.9712636,-0.8879713,-0.9225704,-1.0210109,-1.0261502,-0.9769786,-0.9804533,-0.9885679,-0.9983235,-1.0093268,-1.0170087,-1.02027,-1.0210843,-1.0216151,-1.0228207,-1.0244366,-1.0252765,-1.0241517,-1.0218668,1.0639840364456177,3.099673271179199
Atp6v0a1,-0.44502604,-0.3502258,-0.34816772,-0.33016902,-0.31563282,-0.3531049,-0.35222363,-0.32326406,-0.3396302,-0.35616684,-0.38040513,-0.40646547,-0.44834733,-0.49345523,-0.5209223,-0.53481793,-0.5621051,-0.6118621,0.9284676,0.08650583028793335,-2.4318056106567383
Rundc1,-0.6329652,-0.6413456,-0.601219,0.96206266,-0.89887756,-0.75798935,-0.7515784,-0.77572334,-0.7959134,-0.8172644,-0.8378683,-0.85802704,-0.87745035,-0.8940958,-0.90562135,-0.9115496,-0.9150236,-0.9196248,-0.92374796,1.0108615159988403,1.2196769714355469
Gpatch8,-0.8222646,-0.8002823,-0.73044723,-0.78591317,-0.77265006,-0.7977387,-0.81787825,-0.80906755,-0.81836516,-0.82954174,-0.8376245,-0.8478521,-0.8631324,-0.87852234,-0.87154424,-0.8482395,-0.8555473,-0.862149,0.9717823,1.2331278324127197,-2.707186460494995
Fmnl1,0.38284987,0.13057335,0.09932389,0.43222916,-1.0609083,-0.41678917,-0.27615815,-0.40570807,-0.45977902,-0.49508333,-0.5259079,-0.5630138,-0.59515893,-0.61265975,-0.6146123,-0.62652504,-0.6326542,-0.4601636,-0.9831118,-0.22780054807662964,1.1638520956039429
Map3k14,0.58449066,0.35703784,0.31029898,0.1331833,-0.9067342,0.099974275,0.1901137,0.102903835,0.09349913,0.030031357,0.13255203,0.0064978823,0.059313588,0.05423505,0.0930579,0.092703834,0.4053833,0.3736151,-0.9611884,-0.537632405757904,-0.7938569784164429
Kansl1,-0.12919933,-0.16597103,-0.15689486,-0.32424808,1.0681121,-0.26167667,-0.14954998,-0.32512367,-0.35739285,-0.39198166,-0.4164055,-0.4370612,-0.46529734,-0.48336887,-0.48462152,-0.50642467,-0.5449637,-0.38310772,-0.97390276,-1.2040544748306274,1.5352261066436768
Mrc2,0.03236434,-0.09147902,-0.09363596,-0.3665105,-0.85053736,-0.3978411,-0.2740506,-0.31717277,-0.3535967,-0.3641498,-0.4506017,-0.30480647,0.7808403,-0.36812997,-0.40050638,-0.48141682,-0.596903,-0.3669685,-0.9886691,0.21907249093055725,-0.2367415428161621
Gm11638,-0.5739826,-0.6657951,-0.65747684,-0.865721,-0.92288405,-0.8673521,-0.6947318,0.951421,-0.79935104,-0.94800085,-0.8897232,-0.9147203,-0.9239412,-0.9337966,-0.9428968,-0.954107,-0.9661717,-0.9770066,-0.98515683,0.8883657455444336,0.35360655188560486
Tanc2,0.5628639,0.4584151,0.4051348,0.21067226,0.8062128,0.43004125,0.46420044,0.37320334,0.3585136,0.36335146,0.3839156,0.3105551,0.2844231,0.194266,0.20778963,0.23236181,-0.1563064,0.066615924,-0.9575593,-1.770209789276123,-0.49184688925743103
Map3k3,-0.52610797,-0.59780896,-0.5599266,-0.7401697,1.0054432,-0.5384665,-0.5467903,-0.57581824,-0.6018741,-0.6188382,-0.6440957,-0.66966456,-0.69139135,-0.7104372,-0.7300765,-0.74637675,-0.6924908,-0.79414856,-0.9414268,0.7466027736663818,0.8656785488128662
Limd2,0.058824133,-0.06408602,-0.06511146,-0.33400136,-0.8369027,-0.37568307,-0.25458384,-0.3022706,-0.34362733,-0.33611387,-0.372711,-0.46137685,-0.02972269,0.66545147,-0.39206785,-0.422872,-0.5851556,-0.35512555,-0.9811894,0.180986225605011,-0.32495492696762085
Gh,0.9712636,-0.8879713,-0.9225704,-1.0210109,-1.0261502,-0.9769786,-0.9804533,-0.9885679,-0.9983235,-1.0093268,-1.0170087,-1.02027,-1.0210843,-1.0216151,-1.0228207,-1.0244366,-1.0252765,-1.0241517,-1.0218668,1.0639840364456177,3.099673271179199
Ddx5,0.75424165,0.6369677,0.59963447,0.4591148,0.5660983,0.41796362,0.5925416,0.49581587,0.41044676,0.48845702,0.49851727,0.48435295,0.4126876,0.37971985,0.3868268,0.4604401,0.12750137,0.25145817,-0.95849353,-1.4908795356750488,-0.8018165826797485
Bptf,-0.41156638,-0.4835829,-0.40715456,-0.6289074,0.8642766,-0.3339523,-0.43768936,-0.45381105,-0.45709062,-0.47350436,-0.4987626,-0.52355,-0.5440426,-0.5537994,-0.5569957,-0.5839378,-0.58905286,-0.5119473,-0.9875997,0.5988693237304688,0.8347594738006592
Pitpnc1,0.48766583,0.2878608,0.23899807,0.12534851,0.9153317,0.1665996,0.17562553,0.09148037,0.076855525,0.08463227,0.10190284,0.058680728,-0.024136953,-0.14330359,-0.13388436,-0.13243206,-0.27035153,-0.13609694,-0.95362884,-1.4006457328796387,0.10270753502845764
Gm11712,0.9712636,-0.8879713,-0.9225704,-1.0210109,-1.0261502,-0.9769786,-0.9804533,-0.9885679,-0.9983235,-1.0093268,-1.0170087,-1.02027,-1.0210843,-1.0216151,-1.0228207,-1.0244366,-1.0252765,-1.0241517,-1.0218668,1.0639840364456177,3.099673271179199
Helz,0.14126842,-0.016663365,-0.037945464,-0.37096137,-0.87038904,-0.34222388,-0.22152786,-0.25440538,-0.29826117,-0.31794852,-0.38421762,-0.20877655,0.71532685,-0.2937382,-0.38425267,-0.465725,-0.54984987,-0.3405651,-0.98561424,0.13694283366203308,-0.23388981819152832
Cacng4,-0.614258,-0.6747592,-0.6455612,-0.73293155,-0.9229573,-0.7836792,-0.74068964,-0.76040226,-0.7547322,-0.77045995,-0.7892671,-0.7595641,-0.7938494,-0.8648432,0.88747424,-0.5709127,-0.8246802,-0.88234514,-0.95738524,0.9692025184631348,-0.642202615737915
Prkca,0.49616963,0.27076986,0.20856798,-0.16514757,-0.8966005,-0.060626358,0.028048582,-0.0143086985,-0.04824756,-0.10031444,-0.050830126,-0.118024155,-0.046744235,-0.031657167,0.08749737,0.56257164,-0.25948453,-0.15169792,-0.9808777,-0.2527788281440735,-0.5492420196533203
Gna13,0.09244879,-0.027209945,-0.01563996,-0.2724085,-0.80105436,-0.33981675,-0.21414612,-0.2613033,-0.28487712,-0.32108164,-0.33846515,-0.34455442,-0.3551793,-0.4228323,-0.3277374,0.7918797,-0.3635391,-0.2457697,-0.9897414,0.096335768699646,-0.6208018064498901
Slc16a6,-0.755616,-0.7308144,-0.6862532,-0.72724724,-0.716256,-0.7340747,-0.75608987,-0.7454413,-0.7581203,-0.77162087,-0.78212434,-0.79529124,-0.8134352,-0.8305348,-0.8243367,-0.8026603,-0.81494987,-0.83418393,0.97763693,1.0027384757995605,-2.640460968017578
Abca9,0.45356166,0.21784921,0.11336364,-0.36979747,-0.9663648,-0.12787367,-0.025826462,-0.041826293,-0.10852964,-0.1261442,0.09117606,0.44300896,-0.052974552,-0.3728277,-0.45154876,-0.43179297,-0.44058847,-0.2772473,-0.98134226,-0.08784989267587662,-0.1328786164522171
2610035D17Rik,-0.41381145,-0.4817621,-0.4102453,-0.62883645,0.90836805,-0.37138844,-0.43668437,-0.4577859,-0.45998067,-0.47386461,-0.49839246,-0.523206,-0.54389226,-0.55394405,-0.55724204,-0.5840684,-0.5916891,-0.50581545,-0.9879305,0.6008239984512329,0.8522053956985474
Slc39a11,0.34800082,0.13459186,0.102006525,-0.2887627,-0.8581661,-0.19763349,-0.093549415,-0.13540365,-0.17174664,-0.22049393,-0.19674663,-0.22924943,-0.2450213,-0.22431748,-0.13144356,0.5657117,-0.00373514,-0.18982358,-0.99555665,-0.09050573408603668,-0.617311954498291
Rpl38,-0.57170564,-0.46785724,-0.50071144,-0.4659019,-0.47772902,-0.49815977,-0.475967,-0.4633186,-0.44265646,-0.42650294,-0.41532916,-0.42670238,-0.45875573,-0.48878622,-0.49686593,-0.47910273,-0.47224593,-0.5371172,0.9659571,0.17619267106056213,-2.7397663593292236
Cd300lb,-0.6846688,-0.72168845,-0.69744366,-0.78667104,-0.95169896,-0.8379232,-0.80596566,-0.8297643,-0.8326455,-0.84958136,-0.85181665,-0.81997985,-0.8775002,-0.22553249,0.78593653,-0.92783374,-0.95035213,-0.9374668,-0.96871716,1.0600061416625977,-0.5713061690330505
Gga3,-0.58431,-0.6411826,-0.60823333,-0.6663208,-0.84091586,-0.70206636,-0.6548465,-0.6600769,-0.64204687,-0.64452094,-0.66660136,-0.7030935,-0.7208248,-0.6732406,-0.6386708,-0.7151183,0.78894895,0.0045723915,-0.95282835,0.7624378204345703,-1.0376743078231812
Mrps7,0.23630963,-0.011023007,0.017032832,1.0453461,-0.9170344,-0.310919,-0.2208895,-0.30318803,-0.33637828,-0.37481523,-0.3840447,-0.41129673,-0.4445017,-0.46178234,-0.46022117,-0.48127586,-0.5389069,-0.39414364,-0.9628071,-0.45103055238723755,0.9809041023254395
Grb2,-0.00026105344,-0.10116242,-0.10638745,-0.09259589,1.0575129,-0.32114124,-0.15678437,-0.31305277,-0.3211962,-0.33499742,-0.35303777,-0.3658616,-0.3973372,-0.42141616,-0.42110288,-0.43835056,-0.49129617,-0.34453124,-0.9551925,-1.0741928815841675,1.1665244102478027
Mrpl38,0.050716154,-0.069789186,-0.07003535,-0.33463115,-0.8358946,-0.38007152,-0.25848943,-0.30674118,-0.34766656,-0.33989382,-0.377909,-0.46717644,-0.011915334,0.6539044,-0.40119028,-0.42723984,-0.58815366,-0.35697532,-0.98144907,0.18760272860527039,-0.3230552673339844
Ube2o,0.5749133,0.32269216,0.20691991,-0.2841124,-0.98823386,0.054631896,0.11106323,0.090640366,0.15532935,0.20032105,0.13228247,-0.19521321,-0.44893724,-0.4709419,-0.4157881,-0.39383858,-0.4506405,-0.2697829,-0.9729857,-0.1730862259864807,0.016627237200737
Sec14l1,0.12602296,-0.02715037,-0.038540736,0.059216753,0.99235976,-0.27480125,-0.14127018,-0.26174062,-0.26438403,-0.267883,-0.27965498,-0.28442258,-0.3205086,-0.35292447,-0.35441166,-0.3723567,-0.43996543,-0.3085872,-0.9453599,-1.0759693384170532,0.9160749912261963
Cant1,-0.28078735,-0.3612209,-0.33667308,-0.5185368,-0.88894475,-0.6651317,-0.5420611,-0.5750005,-0.58599865,-0.6560937,0.25265285,0.29639655,-0.6924675,-0.701147,-0.7593339,-0.70375353,-0.6904667,-0.9197896,-0.9239525,0.6362134218215942,-0.08121103048324585
Tbc1d16,0.57511693,0.36146438,0.3055253,0.27894646,0.863951,0.082635455,0.19169731,0.114914104,0.076306716,0.083272085,0.09484036,0.058038346,-0.04595437,-0.17194387,-0.16544826,-0.15986432,-0.28257132,-0.15609576,-0.95542973,-1.1979162693023682,0.05909603834152222
Rptor,-0.40001214,-0.3348741,-0.32054234,-0.30081022,-0.27591133,-0.28544247,-0.34539974,-0.31982088,-0.34372312,-0.37146252,-0.39941037,-0.4324029,-0.47444117,-0.518759,-0.5469395,-0.5658808,-0.6063288,-0.6514969,0.97027206,0.12228694558143616,-2.279097080230713
Foxk2,0.46594286,0.2414572,0.175946,-0.22537167,-0.9035718,-0.10293348,-0.013419226,-0.046120748,-0.088761196,-0.12665214,-0.097707465,-0.14540446,-0.037292503,0.034542054,0.42969006,0.10916227,-0.43608737,-0.20898049,-0.98208696,-0.18313175439834595,-0.4645315408706665
